Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
08.03.2021;08:15;08:30;17.060,75;14.706,25;0,5
08.03.2021;08:30;08:45;17.141,5;14.385;0,5
08.03.2021;08:45;09:00;17.204;14.083,25;1,75
08.03.2021;09:00;09:15;17.259,75;13.754,75;3,5
08.03.2021;09:15;09:30;17.375,25;13.529;3,25
08.03.2021;09:30;09:45;17.450,75;13.296;48,25
08.03.2021;09:45;10:00;17.510,75;13.025,5;74,25
08.03.2021;10:00;10:15;17.485,5;12.637;51,75
08.03.2021;10:15;10:30;17.508;12.324,75;4,75
08.03.2021;10:30;10:45;17.522,5;12.062;14
08.03.2021;10:45;11:00;17.525,5;11.829,25;91
08.03.2021;11:00;11:15;17.543,75;11.619,25;21,5
08.03.2021;11:15;11:30;17.635,75;11.503;58,25
08.03.2021;11:30;11:45;17.753,75;11.503;46,5
08.03.2021;11:45;12:00;17.750,5;11.402,5;70
08.03.2021;12:00;12:15;17.653;11.260,5;12,25
08.03.2021;12:15;12:30;17.632,25;11.222,5;6,5
08.03.2021;12:30;12:45;17.593;11.225,75;8
08.03.2021;12:45;13:00;17.522,25;11.187,5;9,25
08.03.2021;13:00;13:15;17.497,75;11.266,75;23,25
08.03.2021;13:15;13:30;17.305,5;11.214;47
08.03.2021;13:30;13:45;17.194,5;11.302;62,5
08.03.2021;13:45;14:00;16.957,75;11.271;44
08.03.2021;14:00;14:15;16.931;11.474;209,25
08.03.2021;14:15;14:30;16.929,75;11.757;149,5
08.03.2021;14:30;14:45;16.849,25;12.013,25;57,25
08.03.2021;14:45;15:00;16.658;12.139,5;10,25
08.03.2021;15:00;15:15;16.790,25;12.606,5;49
08.03.2021;15:15;15:30;16.639,75;12.839;7,5
08.03.2021;15:30;15:45;16.544;13.096;6,5
08.03.2021;15:45;16:00;16.400;13.315,75;10,75
08.03.2021;16:00;16:15;16.392,25;13.689,25;201,5
08.03.2021;16:15;16:30;16.388;14.082,25;38,5
08.03.2021;16:30;16:45;16.254;14.315,75;12
08.03.2021;16:45;17:00;16.256,75;14.683,75;8,75
08.03.2021;17:00;17:15;16.328,5;15.072,75;6,75
08.03.2021;17:15;17:30;16.418,75;15.435,25;4,5
08.03.2021;17:30;17:45;16.545,5;15.775,5;4
08.03.2021;17:45;18:00;16.802,5;16.153,75;2,75
08.03.2021;18:00;18:15;17.061,75;16.426,75;3
08.03.2021;18:15;18:30;17.271;16.578,25;4
08.03.2021;18:30;18:45;17.521,25;16.748,25;4
08.03.2021;18:45;19:00;17.703;16.838,75;4
08.03.2021;19:00;19:15;17.693,75;16.733,75;2,5
08.03.2021;19:15;19:30;17.525,5;16.477,5;2,75
08.03.2021;19:30;19:45;17.360,5;16.227,25;3
08.03.2021;19:45;20:00;17.199;15.985;3,75
08.03.2021;20:00;20:15;16.843,5;15.555,5;3,5
08.03.2021;20:15;20:30;16.544,5;15.207,5;4,5
08.03.2021;20:30;20:45;16.252;14.865;6,25
08.03.2021;20:45;21:00;16.018,25;14.585,25;5,75
08.03.2021;21:00;21:15;15.801,25;14.314,75;5,25
08.03.2021;21:15;21:30;15.684,75;14.174;4,25
08.03.2021;21:30;21:45;15.403,75;13.875,5;4,5
08.03.2021;21:45;22:00;15.261,75;13.691,75;42
08.03.2021;22:00;22:15;15.248,5;13.655,5;50,75
08.03.2021;22:15;22:30;15.084;13.474,25;53,25
08.03.2021;22:30;22:45;14.843,75;13.229,75;64,5
08.03.2021;22:45;23:00;14.636,5;13.025,5;236
08.03.2021;23:00;23:15;14.470,25;12.852,5;346,75
08.03.2021;23:15;23:30;14.421,75;12.798,75;388,25
08.03.2021;23:30;23:45;14.229;12.597,75;395
08.03.2021;23:45;00:00;14.171,25;12.536;511,5
09.03.2021;00:00;00:15;13.526,5;11.881,75;497,75
09.03.2021;00:15;00:30;13.309,25;11.672;549
09.03.2021;00:30;00:45;13.131,5;11.472,5;628,75
09.03.2021;00:45;01:00;13.025,5;11.318,25;770
09.03.2021;01:00;01:15;12.974;11.251,25;938,5
09.03.2021;01:15;01:30;12.897,5;11.173;1.020
09.03.2021;01:30;01:45;12.908;11.164,25;1.055,5
09.03.2021;01:45;02:00;12.865,5;11.082;1.041,5
09.03.2021;02:00;02:15;12.721,5;10.944,75;1.080,75
09.03.2021;02:15;02:30;12.668,5;10.906,5;1.141,25
09.03.2021;02:30;02:45;12.690,5;10.933,5;1.152
09.03.2021;02:45;03:00;12.733,75;11.025;1.213,75
09.03.2021;03:00;03:15;12.831,5;11.182,75;1.121
09.03.2021;03:15;03:30;12.806,5;11.227,5;1.109,5
09.03.2021;03:30;03:45;12.847;11.322,75;1.071
09.03.2021;03:45;04:00;12.870,75;11.387,5;996,5
09.03.2021;04:00;04:15;13.021,25;11.555,25;921,25
09.03.2021;04:15;04:30;13.140;11.694;855
09.03.2021;04:30;04:45;13.205,25;11.779,5;748
09.03.2021;04:45;05:00;13.306,25;11.921;771,75
09.03.2021;05:00;05:15;13.606,5;12.244,25;460,5
09.03.2021;05:15;05:30;13.759,5;12.399;417,25
09.03.2021;05:30;05:45;14.074,5;12.711;277
09.03.2021;05:45;06:00;14.501,25;13.108,5;218,5
09.03.2021;06:00;06:15;15.169;13.748,75;288,5
09.03.2021;06:15;06:30;15.586,25;14.159,75;134,5
09.03.2021;06:30;06:45;15.883,75;14.457;92
09.03.2021;06:45;07:00;16.150,25;14.699;75,75
09.03.2021;07:00;07:15;16.542;14.986,5;52
09.03.2021;07:15;07:30;16.825;15.092;52,75
09.03.2021;07:30;07:45;17.067,25;15.118,25;52,25
09.03.2021;07:45;08:00;17.244,5;15.084,75;51
09.03.2021;08:00;08:15;17.481,25;15.096,75;13,75
09.03.2021;08:15;08:30;17.670,5;15.006,75;1,25
09.03.2021;08:30;08:45;17.698,5;14.749,75;11,25
09.03.2021;08:45;09:00;17.742,25;14.532,75;23,5
09.03.2021;09:00;09:15;17.760,75;14.268;4,75
09.03.2021;09:15;09:30;17.883,25;14.115;3,5
09.03.2021;09:30;09:45;17.925,5;13.881;14,5
09.03.2021;09:45;10:00;18.025;13.752;6,75
09.03.2021;10:00;10:15;17.990;13.483,75;5
09.03.2021;10:15;10:30;18.055,5;13.355,5;5
09.03.2021;10:30;10:45;18.010;13.132,5;15,75
09.03.2021;10:45;11:00;18.096;13.063,75;28,25
09.03.2021;11:00;11:15;18.154;12.985,25;52,25
09.03.2021;11:15;11:30;18.277,5;13.010,75;53,75
09.03.2021;11:30;11:45;18.331,5;12.964,25;63
09.03.2021;11:45;12:00;18.364,5;12.992,25;70,5
09.03.2021;12:00;12:15;18.345,25;12.969,75;138,5
09.03.2021;12:15;12:30;18.359;13.031,25;147
09.03.2021;12:30;12:45;18.382;13.186,25;142
09.03.2021;12:45;13:00;18.220,75;13.113,25;148,25
09.03.2021;13:00;13:15;18.129,25;13.128,5;128,75
09.03.2021;13:15;13:30;17.953,75;13.131,25;63,25
09.03.2021;13:30;13:45;17.804;13.191,25;59
09.03.2021;13:45;14:00;17.613;13.193,75;62,25
09.03.2021;14:00;14:15;17.585,25;13.351,75;101
09.03.2021;14:15;14:30;17.552,75;13.590,5;55,25
09.03.2021;14:30;14:45;17.434;13.725;51,5
09.03.2021;14:45;15:00;17.382,5;13.959,25;51,25
09.03.2021;15:00;15:15;17.381,5;14.218,25;9,75
09.03.2021;15:15;15:30;17.266,75;14.382,25;7,5
09.03.2021;15:30;15:45;17.210;14.648;7,25
09.03.2021;15:45;16:00;17.138,25;14.896;2,75
09.03.2021;16:00;16:15;17.038,75;15.084,75;5
09.03.2021;16:15;16:30;16.910,25;15.252;6,75
09.03.2021;16:30;16:45;16.837;15.429,75;5,75
09.03.2021;16:45;17:00;16.876;15.740;3
09.03.2021;17:00;17:15;17.125;16.218,5;60,75
09.03.2021;17:15;17:30;17.098,25;16.391;27
09.03.2021;17:30;17:45;17.239;16.671,25;34,5
09.03.2021;17:45;18:00;17.408,75;16.926,75;12,75
09.03.2021;18:00;18:15;17.537,75;17.088,25;2,5
09.03.2021;18:15;18:30;17.654;17.191,75;0,5
09.03.2021;18:30;18:45;17.886,75;17.407;0,5
09.03.2021;18:45;19:00;18.004,75;17.510,75;0,5
09.03.2021;19:00;19:15;17.964;17.454,5;0,25
09.03.2021;19:15;19:30;17.790,5;17.263,75;0
09.03.2021;19:30;19:45;17.595,25;17.051,75;0
09.03.2021;19:45;20:00;17.413,25;16.858,5;0
09.03.2021;20:00;20:15;17.152,25;16.570,5;1,5
09.03.2021;20:15;20:30;16.848,75;16.242,75;4
09.03.2021;20:30;20:45;16.543,5;15.924,5;4,5
09.03.2021;20:45;21:00;16.238,25;15.601,25;4,75
09.03.2021;21:00;21:15;15.981,5;15.344,5;108
09.03.2021;21:15;21:30;15.784,75;15.141;150,75
09.03.2021;21:30;21:45;15.544,5;14.921,5;81,25
09.03.2021;21:45;22:00;15.356,5;14.753,75;184
09.03.2021;22:00;22:15;15.243,75;14.634;42,75
09.03.2021;22:15;22:30;15.038;14.435;67,75
09.03.2021;22:30;22:45;14.730,75;14.130,25;120,25
09.03.2021;22:45;23:00;14.474,5;13.885,5;142
09.03.2021;23:00;23:15;14.252,25;13.662,75;69,25
09.03.2021;23:15;23:30;14.002,5;13.415;106,75
09.03.2021;23:30;23:45;13.824,5;13.220,75;104,25
09.03.2021;23:45;00:00;13.604,5;12.973,5;171
10.03.2021;00:00;00:15;13.384,25;12.730,25;281
10.03.2021;00:15;00:30;13.271,5;12.596,5;326
10.03.2021;00:30;00:45;13.079,5;12.377;384,25
10.03.2021;00:45;01:00;12.993;12.283;536,5
10.03.2021;01:00;01:15;12.769,75;12.074,5;465,25
10.03.2021;01:15;01:30;12.649,25;11.960,5;467
10.03.2021;01:30;01:45;12.656,75;11.949,75;590,25
10.03.2021;01:45;02:00;12.592,5;11.892,5;684,75
10.03.2021;02:00;02:15;12.487,25;11.794,5;844,5
10.03.2021;02:15;02:30;12.497,75;11.814;880,75
10.03.2021;02:30;02:45;12.508,25;11.822,75;850,25
10.03.2021;02:45;03:00;12.569,25;11.882;826,25
10.03.2021;03:00;03:15;12.563;11.841,75;813
10.03.2021;03:15;03:30;12.625,5;11.880,5;814,5
10.03.2021;03:30;03:45;12.659,25;11.881;809
10.03.2021;03:45;04:00;12.712;11.891;856,75
10.03.2021;04:00;04:15;12.831;11.968,5;695,75
10.03.2021;04:15;04:30;12.945,5;12.035,5;540
10.03.2021;04:30;04:45;13.118;12.158,25;498,25
10.03.2021;04:45;05:00;13.325,75;12.323;402,25
10.03.2021;05:00;05:15;13.569,5;12.509;338
10.03.2021;05:15;05:30;13.784,25;12.663,5;296,75
10.03.2021;05:30;05:45;14.024,75;12.864,5;221
10.03.2021;05:45;06:00;14.444,25;13.235,25;114,25
10.03.2021;06:00;06:15;15.044,25;13.791,5;184,75
10.03.2021;06:15;06:30;15.477;14.162,25;58
10.03.2021;06:30;06:45;15.790;14.380,5;43,25
10.03.2021;06:45;07:00;16.069;14.521;42,5
10.03.2021;07:00;07:15;16.457,75;14.717,25;24,25
10.03.2021;07:15;07:30;16.657,75;14.686,25;8,5
10.03.2021;07:30;07:45;16.879,5;14.697,5;4
10.03.2021;07:45;08:00;17.202;14.844,25;2
10.03.2021;08:00;08:15;17.417,75;14.822,25;1
10.03.2021;08:15;08:30;17.474;14.615,5;1,5
10.03.2021;08:30;08:45;17.601,25;14.463;10,25
10.03.2021;08:45;09:00;17.654,25;14.183,5;35
10.03.2021;09:00;09:15;17.543,5;13.748,5;33,5
10.03.2021;09:15;09:30;17.590,5;13.503,75;41
10.03.2021;09:30;09:45;17.674,25;13.306,25;52,25
10.03.2021;09:45;10:00;17.783,25;13.162,5;53,5
10.03.2021;10:00;10:15;17.681,75;12.796;53,5
10.03.2021;10:15;10:30;17.709;12.554,5;53,5
10.03.2021;10:30;10:45;17.838;12.407,25;69,25
10.03.2021;10:45;11:00;17.893,25;12.219,75;101,25
10.03.2021;11:00;11:15;17.825,75;11.915,25;88,75
10.03.2021;11:15;11:30;17.916;11.726,75;67,5
10.03.2021;11:30;11:45;18.075;11.680,5;91,75
10.03.2021;11:45;12:00;18.010;11.442;138,75
10.03.2021;12:00;12:15;17.925;11.166;115,25
10.03.2021;12:15;12:30;17.866,5;11.010,25;106
10.03.2021;12:30;12:45;17.863,75;10.942;106
10.03.2021;12:45;13:00;17.672,75;10.642,75;109
10.03.2021;13:00;13:15;17.650,25;10.535,25;6,5
10.03.2021;13:15;13:30;17.528,75;10.347,5;25,5
10.03.2021;13:30;13:45;17.404;10.243;49,5
10.03.2021;13:45;14:00;17.297,75;10.112,75;98,75
10.03.2021;14:00;14:15;17.294,25;10.156,75;350,25
10.03.2021;14:15;14:30;17.282,75;10.272,75;283,25
10.03.2021;14:30;14:45;17.310,75;10.356,5;250,75
10.03.2021;14:45;15:00;17.252,25;10.418,5;248,25
10.03.2021;15:00;15:15;17.162;10.518,25;176,25
10.03.2021;15:15;15:30;17.104;10.660,25;142,25
10.03.2021;15:30;15:45;17.053;10.836,5;67,5
10.03.2021;15:45;16:00;16.897,25;10.863,5;76,5
10.03.2021;16:00;16:15;16.862,75;11.124,5;83
10.03.2021;16:15;16:30;16.744;11.279,75;14,5
10.03.2021;16:30;16:45;16.758;11.460;1,25
10.03.2021;16:45;17:00;16.688,5;11.631,75;0,75
10.03.2021;17:00;17:15;16.805,25;11.850,75;30,75
10.03.2021;17:15;17:30;16.960,75;12.048,75;8,75
10.03.2021;17:30;17:45;17.114,75;12.182,5;0,75
10.03.2021;17:45;18:00;17.317,5;12.263,25;0,75
10.03.2021;18:00;18:15;17.512,25;12.380,25;0,5
10.03.2021;18:15;18:30;17.726,25;12.335,25;0,5
10.03.2021;18:30;18:45;18.038,5;12.375;2,25
10.03.2021;18:45;19:00;18.188,75;12.201,25;1,75
10.03.2021;19:00;19:15;18.206;11.955;2
10.03.2021;19:15;19:30;18.107,25;11.584,75;1,75
10.03.2021;19:30;19:45;18.071,75;11.303;6
10.03.2021;19:45;20:00;17.851,25;10.900,5;36
10.03.2021;20:00;20:15;17.604,5;10.375;22,75
10.03.2021;20:15;20:30;17.355,25;9.828;44,75
10.03.2021;20:30;20:45;17.128,25;9.270,75;132,5
10.03.2021;20:45;21:00;16.829;8.716;241,25
10.03.2021;21:00;21:15;16.681,25;8.378,25;215,75
10.03.2021;21:15;21:30;16.514,75;8.074,25;167
10.03.2021;21:30;21:45;16.327,75;7.760,25;220,25
10.03.2021;21:45;22:00;16.094,5;7.426,5;314,75
10.03.2021;22:00;22:15;16.086;7.567,75;21
10.03.2021;22:15;22:30;15.954,5;7.252,5;175,5
10.03.2021;22:30;22:45;15.609,5;6.778,5;423
10.03.2021;22:45;23:00;15.325;6.498,5;504,5
10.03.2021;23:00;23:15;15.164,25;6.226,75;357,5
10.03.2021;23:15;23:30;14.977,25;5.908,5;541,75
10.03.2021;23:30;23:45;14.741;5.623;634,75
10.03.2021;23:45;00:00;14.593,25;5.415,5;702
11.03.2021;00:00;00:15;14.215;4.952,25;846,75
11.03.2021;00:15;00:30;14.214,75;4.916,5;986,75
11.03.2021;00:30;00:45;13.996,75;4.677;985,25
11.03.2021;00:45;01:00;13.902;4.567,5;1.073,5
11.03.2021;01:00;01:15;13.771;4.383,75;1.135,25
11.03.2021;01:15;01:30;13.680,75;4.088,5;1.149,25
11.03.2021;01:30;01:45;13.562,25;3.867,25;1.311
11.03.2021;01:45;02:00;13.551;3.794,75;1.329
11.03.2021;02:00;02:15;13.424,25;3.692;1.263
11.03.2021;02:15;02:30;13.347,25;3.571,25;1.219
11.03.2021;02:30;02:45;13.328;3.528,25;1.325,75
11.03.2021;02:45;03:00;13.382;3.507,25;1.336
11.03.2021;03:00;03:15;13.478,25;3.562,75;1.259,25
11.03.2021;03:15;03:30;13.385,5;3.434;1.268
11.03.2021;03:30;03:45;13.458,25;3.464,5;1.274,25
11.03.2021;03:45;04:00;13.530,75;3.532,75;1.213,5
11.03.2021;04:00;04:15;13.682;3.678,5;1.225
11.03.2021;04:15;04:30;13.708;3.639,75;1.215,25
11.03.2021;04:30;04:45;13.910;3.764;1.150,5
11.03.2021;04:45;05:00;14.126,5;3.854,25;1.143
11.03.2021;05:00;05:15;14.430;4.066,25;986,75
11.03.2021;05:15;05:30;14.597,75;4.116;631,5
11.03.2021;05:30;05:45;14.802,25;4.269,75;623
11.03.2021;05:45;06:00;15.219,5;4.591,25;445,75
11.03.2021;06:00;06:15;15.767,25;4.817,5;354,25
11.03.2021;06:15;06:30;16.254;5.268,75;299
11.03.2021;06:30;06:45;16.555;5.514,5;170,75
11.03.2021;06:45;07:00;16.899,25;5.782;108,5
11.03.2021;07:00;07:15;17.428,25;6.336,5;167,25
11.03.2021;07:15;07:30;17.646,75;6.730,75;33,25
11.03.2021;07:30;07:45;17.851,75;6.980;3,75
11.03.2021;07:45;08:00;18.059,25;7.143;3,25
11.03.2021;08:00;08:15;18.307,5;7.335,25;3
11.03.2021;08:15;08:30;18.500,25;7.389,75;3,25
11.03.2021;08:30;08:45;18.561,75;7.380;3
11.03.2021;08:45;09:00;18.584,5;7.308;3
11.03.2021;09:00;09:15;18.516,25;7.144,25;3,5
11.03.2021;09:15;09:30;18.531,5;7.051,25;3,75
11.03.2021;09:30;09:45;18.633,25;7.042,25;42,25
11.03.2021;09:45;10:00;18.705,25;6.928,75;83,5
11.03.2021;10:00;10:15;18.770,75;6.821,5;12,25
11.03.2021;10:15;10:30;18.762,75;6.580,75;22,5
11.03.2021;10:30;10:45;18.799,75;6.410,25;44
11.03.2021;10:45;11:00;18.842,75;6.244,75;164,5
11.03.2021;11:00;11:15;18.903,25;6.068,5;421,75
11.03.2021;11:15;11:30;19.028,5;5.930;475,75
11.03.2021;11:30;11:45;19.135,25;5.941,25;743,25
11.03.2021;11:45;12:00;19.174,25;5.761,5;823
11.03.2021;12:00;12:15;19.096;5.600,75;680,75
11.03.2021;12:15;12:30;19.105,25;5.342;764,5
11.03.2021;12:30;12:45;19.099,75;5.116;861,25
11.03.2021;12:45;13:00;19.036,75;4.999,25;923
11.03.2021;13:00;13:15;18.834,25;4.911,75;723,5
11.03.2021;13:15;13:30;18.710;4.748,25;684,5
11.03.2021;13:30;13:45;18.530,75;4.652,5;716
11.03.2021;13:45;14:00;18.381,5;4.750,75;745,5
11.03.2021;14:00;14:15;18.345,5;4.794;663,5
11.03.2021;14:15;14:30;18.298,25;4.797,25;617,75
11.03.2021;14:30;14:45;18.194,25;4.720,5;517
11.03.2021;14:45;15:00;18.103,25;4.625,75;500
11.03.2021;15:00;15:15;18.002,75;4.669,75;545,5
11.03.2021;15:15;15:30;17.983;4.785,5;497,25
11.03.2021;15:30;15:45;17.951,5;4.930;501
11.03.2021;15:45;16:00;17.836,5;4.865,75;461,5
11.03.2021;16:00;16:15;17.762;4.942;400
11.03.2021;16:15;16:30;17.729;5.170;360,5
11.03.2021;16:30;16:45;17.754,75;5.493;346,5
11.03.2021;16:45;17:00;17.712,75;5.772,5;224,75
11.03.2021;17:00;17:15;17.768,75;6.227;183
11.03.2021;17:15;17:30;17.896,75;6.591,75;31,25
11.03.2021;17:30;17:45;18.006;6.919,25;59
11.03.2021;17:45;18:00;18.182;7.244,75;6,75
11.03.2021;18:00;18:15;18.307,25;7.352;8,25
11.03.2021;18:15;18:30;18.381,25;7.437,75;2,75
11.03.2021;18:30;18:45;18.653;7.807;1,5
11.03.2021;18:45;19:00;18.769,75;7.947,25;1,5
11.03.2021;19:00;19:15;18.701,5;7.901,25;1,5
11.03.2021;19:15;19:30;18.498;7.816,5;1,25
11.03.2021;19:30;19:45;18.346,5;7.789;1,25
11.03.2021;19:45;20:00;18.111,25;7.731;1,5
11.03.2021;20:00;20:15;17.787,25;7.470,25;1
11.03.2021;20:15;20:30;17.498,25;7.298,25;1,25
11.03.2021;20:30;20:45;17.157,75;7.167;2
11.03.2021;20:45;21:00;16.880,25;7.035;1,75
11.03.2021;21:00;21:15;16.627;6.756,75;2
11.03.2021;21:15;21:30;16.385,25;6.422,5;108,25
11.03.2021;21:30;21:45;16.130,5;6.250;140,75
11.03.2021;21:45;22:00;15.914,25;6.091,25;323,5
11.03.2021;22:00;22:15;15.863,5;6.319,75;33,25
11.03.2021;22:15;22:30;15.670,75;6.093;67
11.03.2021;22:30;22:45;15.392,25;5.670;165,25
11.03.2021;22:45;23:00;15.199,25;5.355;369
11.03.2021;23:00;23:15;15.007;5.084,25;447,25
11.03.2021;23:15;23:30;14.835,5;4.927;640,75
11.03.2021;23:30;23:45;14.576;4.586;851,25
11.03.2021;23:45;00:00;14.363;4.443;849
12.03.2021;00:00;00:15;14.258,25;4.252,5;872
12.03.2021;00:15;00:30;14.197,5;4.169;938
12.03.2021;00:30;00:45;14.045,5;4.017;1.070,75
12.03.2021;00:45;01:00;13.830;3.801;1.144,75
12.03.2021;01:00;01:15;13.681,5;3.596,75;1.020
12.03.2021;01:15;01:30;13.583,75;3.466,75;1.058,25
12.03.2021;01:30;01:45;13.479,5;3.415,5;1.058,75
12.03.2021;01:45;02:00;13.359,5;3.367,25;1.113
12.03.2021;02:00;02:15;13.220,75;3.194,5;1.037,5
12.03.2021;02:15;02:30;13.238,75;3.152,25;1.028
12.03.2021;02:30;02:45;13.277,25;3.168,5;1.015,5
12.03.2021;02:45;03:00;13.290,5;3.103,25;1.075
12.03.2021;03:00;03:15;13.387;3.140,25;1.050
12.03.2021;03:15;03:30;13.417,5;3.157,75;1.049,5
12.03.2021;03:30;03:45;13.465,5;3.229,75;1.054,75
12.03.2021;03:45;04:00;13.569,5;3.282,5;968,75
12.03.2021;04:00;04:15;13.694;3.412,75;847
12.03.2021;04:15;04:30;13.801,5;3.571,75;820,25
12.03.2021;04:30;04:45;13.867;3.602;607
12.03.2021;04:45;05:00;14.041,75;3.743,5;611,5
12.03.2021;05:00;05:15;14.380,25;4.040,25;572,25
12.03.2021;05:15;05:30;14.475;4.120,25;509
12.03.2021;05:30;05:45;14.750,5;4.398,75;419
12.03.2021;05:45;06:00;14.978,75;4.667,25;242,75
12.03.2021;06:00;06:15;15.607;5.014,5;494
12.03.2021;06:15;06:30;16.034,5;5.453,5;315,25
12.03.2021;06:30;06:45;16.303,25;5.768,25;117
12.03.2021;06:45;07:00;16.632;6.093,5;21
12.03.2021;07:00;07:15;16.985;6.433,5;33
12.03.2021;07:15;07:30;17.287,75;6.732,75;19,75
12.03.2021;07:30;07:45;17.410;6.691,5;21
12.03.2021;07:45;08:00;17.677,75;6.647,75;16,75
12.03.2021;08:00;08:15;17.809;6.392,75;12
12.03.2021;08:15;08:30;17.984,75;6.203,75;26,75
12.03.2021;08:30;08:45;17.991;5.799;62,5
12.03.2021;08:45;09:00;18.077,25;5.436,75;283,25
12.03.2021;09:00;09:15;17.991,75;4.903,25;183,25
12.03.2021;09:15;09:30;18.015,25;4.538;230,25
12.03.2021;09:30;09:45;18.176,75;4.418,5;471,25
12.03.2021;09:45;10:00;18.274,25;4.166,5;577,5
12.03.2021;10:00;10:15;18.235,75;3.885,25;650,25
12.03.2021;10:15;10:30;18.251,5;3.676,75;759,75
12.03.2021;10:30;10:45;18.466,5;3.801;777
12.03.2021;10:45;11:00;18.549;3.715,75;863,5
12.03.2021;11:00;11:15;18.554,75;3.576,25;725,5
12.03.2021;11:15;11:30;18.533,5;3.465,75;679,5
12.03.2021;11:30;11:45;18.638;3.570,75;681,75
12.03.2021;11:45;12:00;18.574,5;3.406,25;709,5
12.03.2021;12:00;12:15;18.461,5;3.239,5;704,5
12.03.2021;12:15;12:30;18.364;3.230;825,25
12.03.2021;12:30;12:45;18.304,75;3.161;906,5
12.03.2021;12:45;13:00;18.287,5;3.203,25;929,75
12.03.2021;13:00;13:15;18.172,75;3.241,25;968,25
12.03.2021;13:15;13:30;17.959,25;3.040;986,75
12.03.2021;13:30;13:45;17.748,5;2.998;968,25
12.03.2021;13:45;14:00;17.517;2.946,5;925
12.03.2021;14:00;14:15;17.483,5;3.178,75;874,75
12.03.2021;14:15;14:30;17.474,25;3.444,5;604
12.03.2021;14:30;14:45;17.363,25;3.438,25;590,25
12.03.2021;14:45;15:00;17.265;3.608;634,25
12.03.2021;15:00;15:15;17.347;3.965;545,25
12.03.2021;15:15;15:30;17.194;4.099,75;508
12.03.2021;15:30;15:45;17.147;4.301;441
12.03.2021;15:45;16:00;17.016;4.649,75;338,75
12.03.2021;16:00;16:15;17.095,25;5.217,75;451,75
12.03.2021;16:15;16:30;16.933,25;5.574;410
12.03.2021;16:30;16:45;16.922,25;6.000,25;310,5
12.03.2021;16:45;17:00;16.993,5;6.452;230
12.03.2021;17:00;17:15;17.083;6.865,25;206
12.03.2021;17:15;17:30;17.095;7.306;75,5
12.03.2021;17:30;17:45;17.117;7.555,5;53,75
12.03.2021;17:45;18:00;17.315,25;7.824,5;30,5
12.03.2021;18:00;18:15;17.392;7.933,5;43
12.03.2021;18:15;18:30;17.554,25;8.055;34,75
12.03.2021;18:30;18:45;17.777,75;8.283,75;9
12.03.2021;18:45;19:00;17.909,5;8.396,5;7,5
12.03.2021;19:00;19:15;17.837;8.258;0,75
12.03.2021;19:15;19:30;17.711;8.045;0,5
12.03.2021;19:30;19:45;17.628;7.765,5;5,75
12.03.2021;19:45;20:00;17.353;7.268;11,5
12.03.2021;20:00;20:15;16.903,75;6.847,5;18,75
12.03.2021;20:15;20:30;16.636,75;6.522;26,75
12.03.2021;20:30;20:45;16.430,75;6.338,75;80
12.03.2021;20:45;21:00;16.254,5;6.115,25;107,5
12.03.2021;21:00;21:15;16.025;5.889;76,25
12.03.2021;21:15;21:30;15.782,5;5.637,25;75,25
12.03.2021;21:30;21:45;15.597,75;5.453,25;240,25
12.03.2021;21:45;22:00;15.403,75;5.375,75;226,75
12.03.2021;22:00;22:15;15.223,25;5.569,5;13,5
12.03.2021;22:15;22:30;15.067,25;5.319,5;35,5
12.03.2021;22:30;22:45;14.897,25;5.222,75;29,75
12.03.2021;22:45;23:00;14.632;5.041;38
12.03.2021;23:00;23:15;14.354,5;4.805,25;68,25
12.03.2021;23:15;23:30;14.101,25;4.456;179,75
12.03.2021;23:30;23:45;13.879,75;4.252,5;219,75
12.03.2021;23:45;00:00;13.728,5;4.101,25;333
13.03.2021;00:00;00:15;13.509,25;4.069,25;159,75
13.03.2021;00:15;00:30;13.278,25;3.892,5;172,25
13.03.2021;00:30;00:45;13.156;3.933;215,25
13.03.2021;00:45;01:00;13.052;3.803;299
13.03.2021;01:00;01:15;12.884,5;3.688,75;234,5
13.03.2021;01:15;01:30;12.790,25;3.705,75;259,25
13.03.2021;01:30;01:45;12.704,75;3.609,75;278
13.03.2021;01:45;02:00;12.645,75;3.531,75;371
13.03.2021;02:00;02:15;12.595,25;3.471,25;223,5
13.03.2021;02:15;02:30;12.627;3.504;273,75
13.03.2021;02:30;02:45;12.557;3.511,5;246
13.03.2021;02:45;03:00;12.501,5;3.575;264,25
13.03.2021;03:00;03:15;12.570;3.571;283,5
13.03.2021;03:15;03:30;12.565,5;3.582,75;302,75
13.03.2021;03:30;03:45;12.485;3.531,5;346,75
13.03.2021;03:45;04:00;12.476,75;3.556;338
13.03.2021;04:00;04:15;12.544,5;3.618,5;389,75
13.03.2021;04:15;04:30;12.523,25;3.643,75;390,5
13.03.2021;04:30;04:45;12.566;3.672,5;431,5
13.03.2021;04:45;05:00;12.580;3.619,75;410,5
13.03.2021;05:00;05:15;12.626,75;3.654;432
13.03.2021;05:15;05:30;12.583,75;3.599,5;403,25
13.03.2021;05:30;05:45;12.596;3.552,75;408,5
13.03.2021;05:45;06:00;12.653,5;3.502,75;417,75
13.03.2021;06:00;06:15;12.774,25;3.382,5;391
