Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
07.07.2023;00:00;00:15;10.943,25;10.383;15,75
07.07.2023;00:15;00:30;10.874,25;10.283;15
07.07.2023;00:30;00:45;10.839,25;10.223,75;14
07.07.2023;00:45;01:00;10.689,5;10.061,5;25,75
07.07.2023;01:00;01:15;10.456,5;9.812,5;20
07.07.2023;01:15;01:30;10.312,5;9.634,25;68
07.07.2023;01:30;01:45;10.258,25;9.555;119
07.07.2023;01:45;02:00;10.153,75;9.431;157,75
07.07.2023;02:00;02:15;10.045,25;9.305;108,75
07.07.2023;02:15;02:30;9.988,25;9.226;138,75
07.07.2023;02:30;02:45;10.029,5;9.259,5;185
07.07.2023;02:45;03:00;10.101,25;9.309,5;206
07.07.2023;03:00;03:15;10.101,75;9.299,25;147,25
07.07.2023;03:15;03:30;10.007,25;9.178,25;140,75
07.07.2023;03:30;03:45;10.053,75;9.203,75;152
07.07.2023;03:45;04:00;10.078,25;9.207,5;156,5
07.07.2023;04:00;04:15;10.105,5;9.204,75;181
07.07.2023;04:15;04:30;10.138,25;9.211,5;187,25
07.07.2023;04:30;04:45;10.198,5;9.240,5;146
07.07.2023;04:45;05:00;10.232,75;9.237,75;127,75
07.07.2023;05:00;05:15;10.471,5;9.441,25;87,75
07.07.2023;05:15;05:30;10.570,25;9.453;62,5
07.07.2023;05:30;05:45;10.810,5;9.622,75;49,25
07.07.2023;05:45;06:00;11.108,25;9.815;20,75
07.07.2023;06:00;06:15;11.808,75;10.335,75;23,75
07.07.2023;06:15;06:30;12.232,75;10.561,75;3,25
07.07.2023;06:30;06:45;12.544,25;10.636,25;2,25
07.07.2023;06:45;07:00;12.797,5;10.593;2,5
07.07.2023;07:00;07:15;13.219;10.667;2,5
07.07.2023;07:15;07:30;13.439;10.506,25;2,5
07.07.2023;07:30;07:45;13.707,75;10.369,5;2,25
07.07.2023;07:45;08:00;13.927;10.158;33,25
07.07.2023;08:00;08:15;14.251,25;10.051,5;6,25
07.07.2023;08:15;08:30;14.337,75;9.716,75;19,25
07.07.2023;08:30;08:45;14.482;9.413,75;16,25
07.07.2023;08:45;09:00;14.520,25;8.961,75;53
07.07.2023;09:00;09:15;14.403;8.350;7,75
07.07.2023;09:15;09:30;14.495,75;7.943;6,5
07.07.2023;09:30;09:45;14.585,25;7.552,5;23,5
07.07.2023;09:45;10:00;14.696,25;7.186,75;89
07.07.2023;10:00;10:15;14.652,25;6.685,5;54,75
07.07.2023;10:15;10:30;14.591,25;6.174,5;53,5
07.07.2023;10:30;10:45;14.688,25;5.886,75;184
07.07.2023;10:45;11:00;14.728,75;5.561,25;276
07.07.2023;11:00;11:15;14.748;5.286,5;204,75
07.07.2023;11:15;11:30;14.801;5.064,75;305
07.07.2023;11:30;11:45;14.813,5;4.886,75;395,5
07.07.2023;11:45;12:00;14.863;4.782,25;407,25
07.07.2023;12:00;12:15;14.772,25;4.539,75;366,5
07.07.2023;12:15;12:30;14.698,25;4.352,5;410,25
07.07.2023;12:30;12:45;14.586;4.173,25;418,25
07.07.2023;12:45;13:00;14.624,5;4.161,25;462,75
07.07.2023;13:00;13:15;14.478,75;3.968,5;797,25
07.07.2023;13:15;13:30;14.338,5;3.818,5;905,5
07.07.2023;13:30;13:45;14.236;3.739;934,5
07.07.2023;13:45;14:00;14.132,5;3.696,25;999,5
07.07.2023;14:00;14:15;14.028;3.715,25;927,75
07.07.2023;14:15;14:30;13.994,75;3.793,75;859,75
07.07.2023;14:30;14:45;13.961;3.929,25;841,5
07.07.2023;14:45;15:00;13.849,75;3.973,25;856,5
07.07.2023;15:00;15:15;13.852,25;4.177,75;810,75
07.07.2023;15:15;15:30;13.774,25;4.324,5;635,5
07.07.2023;15:30;15:45;13.700,5;4.539;529,25
07.07.2023;15:45;16:00;13.636,5;4.760,25;417,25
07.07.2023;16:00;16:15;13.688,75;5.173,5;763
07.07.2023;16:15;16:30;13.638,25;5.512,5;537,75
07.07.2023;16:30;16:45;13.638,5;5.911,25;440,5
07.07.2023;16:45;17:00;13.588;6.316,5;281,75
07.07.2023;17:00;17:15;13.614,75;6.796,75;450,25
07.07.2023;17:15;17:30;13.590;7.247,25;180,5
07.07.2023;17:30;17:45;13.549,25;7.707,25;77,75
07.07.2023;17:45;18:00;13.566;8.250,5;81,5
07.07.2023;18:00;18:15;13.561,25;8.786,75;276,25
07.07.2023;18:15;18:30;13.437,25;9.200,75;213,25
07.07.2023;18:30;18:45;13.487,25;9.770,5;80,75
07.07.2023;18:45;19:00;13.480;10.216,25;4,25
07.07.2023;19:00;19:15;13.456,5;10.618,75;75
07.07.2023;19:15;19:30;13.342,25;10.888,75;4,5
07.07.2023;19:30;19:45;13.280,75;11.159,25;1,5
07.07.2023;19:45;20:00;13.161,75;11.297,5;0,5
07.07.2023;20:00;20:15;12.987;11.316,75;0,5
07.07.2023;20:15;20:30;12.874,25;11.324,25;0,5
07.07.2023;20:30;20:45;12.725,5;11.252;0,75
07.07.2023;20:45;21:00;12.560,75;11.115,25;1,5
07.07.2023;21:00;21:15;12.460,25;10.931,75;1
07.07.2023;21:15;21:30;12.296,5;10.575,25;0,75
07.07.2023;21:30;21:45;12.181;10.252,5;3,75
07.07.2023;21:45;22:00;12.096,25;9.988,25;70
07.07.2023;22:00;22:15;12.078;9.760,5;14,25
07.07.2023;22:15;22:30;11.930,25;9.368,5;2,75
07.07.2023;22:30;22:45;11.758,25;8.993;6,75
07.07.2023;22:45;23:00;11.576,5;8.606,25;118,5
07.07.2023;23:00;23:15;11.280,75;8.122,75;20,5
07.07.2023;23:15;23:30;11.110,75;7.783;12,75
07.07.2023;23:30;23:45;10.936,25;7.479;8
07.07.2023;23:45;00:00;10.778,25;7.240;71
08.07.2023;00:00;00:15;10.475,5;6.892,25;53,25
08.07.2023;00:15;00:30;10.342;6.721;95,25
08.07.2023;00:30;00:45;10.252,25;6.600;81,75
08.07.2023;00:45;01:00;10.092;6.429,25;111,75
08.07.2023;01:00;01:15;9.981,5;6.312,5;166
08.07.2023;01:15;01:30;9.858;6.199,5;269,75
08.07.2023;01:30;01:45;9.770;6.145;393
08.07.2023;01:45;02:00;9.684,5;6.093,75;448,5
08.07.2023;02:00;02:15;9.565,25;5.995,25;311,5
08.07.2023;02:15;02:30;9.478;5.921;331,25
08.07.2023;02:30;02:45;9.454;5.934,5;338,25
08.07.2023;02:45;03:00;9.411;5.915,25;337,75
08.07.2023;03:00;03:15;9.382;5.904,25;273,75
08.07.2023;03:15;03:30;9.314,5;5.899,5;266,5
08.07.2023;03:30;03:45;9.262;5.896;261
08.07.2023;03:45;04:00;9.289;5.980;250,25
08.07.2023;04:00;04:15;9.298;6.047,75;250
08.07.2023;04:15;04:30;9.275,5;6.070,75;287,5
08.07.2023;04:30;04:45;9.265,5;6.103,5;256
08.07.2023;04:45;05:00;9.211,25;6.045;236
08.07.2023;05:00;05:15;9.250,5;6.084;233,5
08.07.2023;05:15;05:30;9.241,25;6.045,25;252,5
08.07.2023;05:30;05:45;9.223,5;5.983,75;264,75
08.07.2023;05:45;06:00;9.300,5;6.014,5;243,75
08.07.2023;06:00;06:15;9.655;6.240;163
08.07.2023;06:15;06:30;9.825;6.279;156
08.07.2023;06:30;06:45;9.960;6.225,75;159,5
08.07.2023;06:45;07:00;10.091;6.156;198,75
08.07.2023;07:00;07:15;10.338,5;6.183,25;125,5
08.07.2023;07:15;07:30;10.506;6.094,25;124,5
08.07.2023;07:30;07:45;10.676,5;6.078,5;141,75
08.07.2023;07:45;08:00;10.952;6.189,75;223,25
08.07.2023;08:00;08:15;11.029,5;6.019,5;94
08.07.2023;08:15;08:30;11.251,75;5.919,5;138,25
08.07.2023;08:30;08:45;11.478;5.821,25;215
08.07.2023;08:45;09:00;11.645,5;5.617,75;349
08.07.2023;09:00;09:15;11.954,25;5.528;154
08.07.2023;09:15;09:30;12.107;5.280,5;202,5
08.07.2023;09:30;09:45;12.094,25;4.861,75;343,75
08.07.2023;09:45;10:00;12.121,25;4.486;458,5
08.07.2023;10:00;10:15;12.202,75;4.205,25;235,5
08.07.2023;10:15;10:30;12.220,5;3.864,25;303,75
08.07.2023;10:30;10:45;12.295,75;3.621,75;357
08.07.2023;10:45;11:00;12.344;3.363,75;495,25
08.07.2023;11:00;11:15;12.351,5;3.107,25;428
08.07.2023;11:15;11:30;12.328,25;2.830,25;455,5
08.07.2023;11:30;11:45;12.376,75;2.634,5;471,5
08.07.2023;11:45;12:00;12.401,75;2.409,75;550,75
08.07.2023;12:00;12:15;12.295;2.073,5;461,5
08.07.2023;12:15;12:30;12.304,75;1.846,75;617
08.07.2023;12:30;12:45;12.207,5;1.644;684
08.07.2023;12:45;13:00;12.093,5;1.405,75;885,5
08.07.2023;13:00;13:15;12.009,75;1.291,75;994
08.07.2023;13:15;13:30;11.914;1.176,5;937,5
08.07.2023;13:30;13:45;11.866;1.168,25;1.043
08.07.2023;13:45;14:00;11.751;1.136,25;1.044,25
08.07.2023;14:00;14:15;11.666;1.033,5;992,5
08.07.2023;14:15;14:30;11.619,25;1.040,75;984,75
08.07.2023;14:30;14:45;11.661,75;1.161;973,5
08.07.2023;14:45;15:00;11.611;1.277;903,25
08.07.2023;15:00;15:15;11.565,75;1.444,75;961
08.07.2023;15:15;15:30;11.493,75;1.602,5;932
08.07.2023;15:30;15:45;11.560;1.905,5;818,75
08.07.2023;15:45;16:00;11.539,5;2.195,75;675,25
08.07.2023;16:00;16:15;11.505;2.540,25;866,75
08.07.2023;16:15;16:30;11.492,25;2.865;823,5
08.07.2023;16:30;16:45;11.553,75;3.325,25;627
08.07.2023;16:45;17:00;11.507,75;3.724,25;461,75
08.07.2023;17:00;17:15;11.650,5;4.337,25;607,5
08.07.2023;17:15;17:30;11.540,5;4.648;465
08.07.2023;17:30;17:45;11.658;5.234;220,25
08.07.2023;17:45;18:00;11.701;5.731,25;142,75
08.07.2023;18:00;18:15;11.806;6.377,25;335,5
08.07.2023;18:15;18:30;11.705,5;6.774,5;150,25
08.07.2023;18:30;18:45;11.763,5;7.293,5;116
08.07.2023;18:45;19:00;11.673,5;7.628,25;14,5
08.07.2023;19:00;19:15;11.654,25;7.936,5;66
08.07.2023;19:15;19:30;11.493,75;8.051;68
08.07.2023;19:30;19:45;11.534,75;8.397,75;66
08.07.2023;19:45;20:00;11.519;8.615,25;5,25
08.07.2023;20:00;20:15;11.384,25;8.572,25;3
08.07.2023;20:15;20:30;11.173,25;8.414,25;4
08.07.2023;20:30;20:45;11.059;8.309,25;4,25
08.07.2023;20:45;21:00;11.003,5;8.267;4,25
08.07.2023;21:00;21:15;10.914,5;8.107;3,25
08.07.2023;21:15;21:30;10.872,25;7.897,5;7,5
08.07.2023;21:30;21:45;10.900,25;7.722;38,25
08.07.2023;21:45;22:00;10.942,25;7.689;67,75
08.07.2023;22:00;22:15;10.891,25;7.545;33
08.07.2023;22:15;22:30;10.852;7.401,5;41,75
08.07.2023;22:30;22:45;10.801,5;7.228,5;48
08.07.2023;22:45;23:00;10.629,25;6.958;66
08.07.2023;23:00;23:15;10.431,75;6.707,75;21,25
08.07.2023;23:15;23:30;10.358,5;6.573,75;34,75
08.07.2023;23:30;23:45;10.242,25;6.421,5;67,5
08.07.2023;23:45;00:00;10.092,5;6.308,75;93,75
09.07.2023;00:00;00:15;9.888,25;6.033,25;41,25
09.07.2023;00:15;00:30;9.747,5;5.906,75;43,25
09.07.2023;00:30;00:45;9.593,5;5.801,25;60
09.07.2023;00:45;01:00;9.472;5.760,5;78,5
09.07.2023;01:00;01:15;9.318,25;5.698,25;10,75
09.07.2023;01:15;01:30;9.231,5;5.715,75;18,5
09.07.2023;01:30;01:45;9.137;5.698,5;32
09.07.2023;01:45;02:00;9.043,5;5.706;53
09.07.2023;02:00;02:15;8.963;5.697,5;38,5
09.07.2023;02:15;02:30;8.887;5.719;50,75
09.07.2023;02:30;02:45;8.813,25;5.762,5;70,5
09.07.2023;02:45;03:00;8.737;5.819,5;100
09.07.2023;03:00;03:15;8.665,5;5.958,25;134
09.07.2023;03:15;03:30;8.626,5;5.997,5;92,25
09.07.2023;03:30;03:45;8.586,75;6.038,5;48,25
09.07.2023;03:45;04:00;8.542,25;6.110,5;62,75
09.07.2023;04:00;04:15;8.560,75;6.228;96
09.07.2023;04:15;04:30;8.524,5;6.261,75;117,75
09.07.2023;04:30;04:45;8.539,75;6.348;96
09.07.2023;04:45;05:00;8.493,25;6.374,75;107,75
09.07.2023;05:00;05:15;8.500,25;6.419,5;100,75
09.07.2023;05:15;05:30;8.435;6.322,5;102
09.07.2023;05:30;05:45;8.437,25;6.315,25;98,5
09.07.2023;05:45;06:00;8.391;6.211,75;112,25
09.07.2023;06:00;06:15;8.582,25;6.222;103,5
09.07.2023;06:15;06:30;8.655,75;6.091,75;156,5
09.07.2023;06:30;06:45;8.805;6.031,75;266,75
09.07.2023;06:45;07:00;8.921;5.912,5;340,75
09.07.2023;07:00;07:15;9.171;5.869,25;174,75
09.07.2023;07:15;07:30;9.331;5.744,75;260,25
09.07.2023;07:30;07:45;9.443;5.570,75;213
09.07.2023;07:45;08:00;9.657;5.465,25;293
09.07.2023;08:00;08:15;9.910;5.357,75;88
09.07.2023;08:15;08:30;10.110,75;5.175,5;71
09.07.2023;08:30;08:45;10.249;4.927,5;138,5
09.07.2023;08:45;09:00;10.456;4.737,25;225
09.07.2023;09:00;09:15;10.563,75;4.374,75;110,5
09.07.2023;09:15;09:30;10.727,75;4.100,25;217
09.07.2023;09:30;09:45;10.865;3.822,75;365
09.07.2023;09:45;10:00;10.961,25;3.538,25;603,25
09.07.2023;10:00;10:15;11.074,75;3.290,75;431
09.07.2023;10:15;10:30;11.173,5;3.014,5;592
09.07.2023;10:30;10:45;11.280,5;2.781,25;764
09.07.2023;10:45;11:00;11.393,25;2.605,25;889,25
09.07.2023;11:00;11:15;11.489;2.339;662,75
09.07.2023;11:15;11:30;11.494;2.088,5;735,25
09.07.2023;11:30;11:45;11.584,25;1.959,75;757,75
09.07.2023;11:45;12:00;11.587,75;1.784,5;890,75
09.07.2023;12:00;12:15;11.549;1.561,5;888,25
09.07.2023;12:15;12:30;11.495,5;1.348,5;1.023,5
09.07.2023;12:30;12:45;11.487,5;1.266;1.012,75
09.07.2023;12:45;13:00;11.387,75;1.133,25;1.031,75
09.07.2023;13:00;13:15;11.253;1.031,5;988,5
09.07.2023;13:15;13:30;11.158,75;965,5;975
09.07.2023;13:30;13:45;11.063,5;934,5;959,75
09.07.2023;13:45;14:00;11.022,5;1.053;932,75
09.07.2023;14:00;14:15;11.006,25;1.162,75;846,25
09.07.2023;14:15;14:30;10.963,5;1.308;792,25
09.07.2023;14:30;14:45;10.982;1.503,25;679,25
09.07.2023;14:45;15:00;10.909;1.688,5;584
09.07.2023;15:00;15:15;10.981,25;2.030,75;593,75
09.07.2023;15:15;15:30;10.948;2.344,25;490
09.07.2023;15:30;15:45;10.966,5;2.695;485
09.07.2023;15:45;16:00;10.941,25;2.997,5;505,5
09.07.2023;16:00;16:15;10.956,25;3.333;703,75
09.07.2023;16:15;16:30;10.961,5;3.730,5;648
09.07.2023;16:30;16:45;11.037,5;4.241,75;414,75
09.07.2023;16:45;17:00;11.127,75;4.725,75;316,25
09.07.2023;17:00;17:15;11.340,5;5.240,75;460
09.07.2023;17:15;17:30;11.506;5.729;509,75
09.07.2023;17:30;17:45;11.636,5;6.126,75;319
09.07.2023;17:45;18:00;11.712,5;6.619,25;203,25
09.07.2023;18:00;18:15;11.844,75;7.072,75;285,5
09.07.2023;18:15;18:30;11.679,5;7.206;210,5
09.07.2023;18:30;18:45;11.555,75;7.462,75;85,25
09.07.2023;18:45;19:00;11.513,5;7.690;20,75
09.07.2023;19:00;19:15;11.655,75;8.043;138,25
09.07.2023;19:15;19:30;11.714,5;8.234,75;99,75
09.07.2023;19:30;19:45;11.731,5;8.444,5;9
09.07.2023;19:45;20:00;11.727,5;8.584,25;3,75
09.07.2023;20:00;20:15;11.754;8.688;49
09.07.2023;20:15;20:30;11.708,75;8.819;51
09.07.2023;20:30;20:45;11.684;8.910;33,25
09.07.2023;20:45;21:00;11.585;8.954,75;3,5
09.07.2023;21:00;21:15;11.506,5;9.001,5;2,5
09.07.2023;21:15;21:30;11.412,5;8.822;10,25
09.07.2023;21:30;21:45;11.470,75;8.713,25;13,75
09.07.2023;21:45;22:00;11.547,25;8.783,5;32,25
09.07.2023;22:00;22:15;11.693;9.069,75;6,75
09.07.2023;22:15;22:30;11.497,25;8.923,5;9,25
09.07.2023;22:30;22:45;11.424,25;8.892,75;53,5
09.07.2023;22:45;23:00;11.267,75;8.861;111
09.07.2023;23:00;23:15;11.004,25;8.742,75;3,75
09.07.2023;23:15;23:30;10.819,25;8.743,25;8,75
09.07.2023;23:30;23:45;10.587;8.623,75;3,25
09.07.2023;23:45;00:00;10.454,75;8.582,25;10,5
10.07.2023;00:00;00:15;10.323,5;8.553,75;25,5
10.07.2023;00:15;00:30;10.228;8.516;4,5
10.07.2023;00:30;00:45;10.144,75;8.451;5,5
10.07.2023;00:45;01:00;10.002,5;8.251,5;5
10.07.2023;01:00;01:15;9.916,25;8.148,25;5
10.07.2023;01:15;01:30;9.795,5;8.037,25;5,75
10.07.2023;01:30;01:45;9.713,5;8.022,25;40,5
10.07.2023;01:45;02:00;9.665,5;8.065,75;46
10.07.2023;02:00;02:15;9.562,25;8.020,5;73,25
10.07.2023;02:15;02:30;9.522,5;7.975,25;74,75
10.07.2023;02:30;02:45;9.552;8.074,25;75
10.07.2023;02:45;03:00;9.540,5;8.152,5;75
10.07.2023;03:00;03:15;9.542,25;8.161;89,25
10.07.2023;03:15;03:30;9.540;8.161,25;121
10.07.2023;03:30;03:45;9.535,25;8.194;117,25
10.07.2023;03:45;04:00;9.579;8.195;146,75
10.07.2023;04:00;04:15;9.661,25;8.262,25;129,75
10.07.2023;04:15;04:30;9.692,25;8.384;100,75
10.07.2023;04:30;04:45;9.777,5;8.487,75;114,75
10.07.2023;04:45;05:00;9.894,5;8.576,25;57,75
10.07.2023;05:00;05:15;10.282,25;9.007,5;111
10.07.2023;05:15;05:30;10.411,75;9.047;77,75
10.07.2023;05:30;05:45;10.585;9.030;96,25
10.07.2023;05:45;06:00;10.939;9.373;7,75
10.07.2023;06:00;06:15;11.791,75;10.136;25
10.07.2023;06:15;06:30;12.230;10.484,25;1,75
10.07.2023;06:30;06:45;12.624,75;10.777,5;1,25
10.07.2023;06:45;07:00;12.947,75;10.920,25;1
10.07.2023;07:00;07:15;13.462,75;11.222;1
10.07.2023;07:15;07:30;13.776,75;11.325,5;1
10.07.2023;07:30;07:45;14.035;11.381,5;1
10.07.2023;07:45;08:00;14.303,5;11.390,75;0,5
10.07.2023;08:00;08:15;14.609,5;11.438;0,5
10.07.2023;08:15;08:30;14.826,25;11.353,25;1,5
10.07.2023;08:30;08:45;14.993,25;11.190,5;66,25
10.07.2023;08:45;09:00;15.105,5;10.956,75;57,5
10.07.2023;09:00;09:15;15.056,25;10.507,5;4
10.07.2023;09:15;09:30;15.244,25;10.262,75;57,5
10.07.2023;09:30;09:45;15.425,75;10.049,75;44
10.07.2023;09:45;10:00;15.445,25;9.716,25;116,75
10.07.2023;10:00;10:15;15.407,5;9.230,5;5,25
10.07.2023;10:15;10:30;15.459,5;8.809;4,75
10.07.2023;10:30;10:45;15.494,25;8.402;40,25
10.07.2023;10:45;11:00;15.497,75;7.909;119,25
10.07.2023;11:00;11:15;15.426,5;7.368,5;80,5
10.07.2023;11:15;11:30;15.579;7.158,75;110
10.07.2023;11:30;11:45;15.577,75;6.768;88,75
10.07.2023;11:45;12:00;15.564,5;6.458,75;156
10.07.2023;12:00;12:15;15.302,5;5.873,75;326,5
10.07.2023;12:15;12:30;15.207,25;5.428,25;354
10.07.2023;12:30;12:45;15.265,75;5.220,75;409,5
10.07.2023;12:45;13:00;15.065,75;4.754,5;603,5
10.07.2023;13:00;13:15;15.080,25;4.551,75;611,25
10.07.2023;13:15;13:30;14.981,25;4.344,25;685
10.07.2023;13:30;13:45;14.907;4.172,25;762,5
10.07.2023;13:45;14:00;14.783,5;3.981,25;822
10.07.2023;14:00;14:15;14.812,5;4.031,25;732
10.07.2023;14:15;14:30;14.849;4.008;759,25
10.07.2023;14:30;14:45;14.875,75;4.099;810
10.07.2023;14:45;15:00;14.796,5;4.067;804
10.07.2023;15:00;15:15;14.761,75;4.203;848,75
10.07.2023;15:15;15:30;14.617,5;4.234;880,75
10.07.2023;15:30;15:45;14.646,5;4.494,25;737,75
10.07.2023;15:45;16:00;14.549,25;4.573,25;685,25
10.07.2023;16:00;16:15;14.535;4.679,5;822
10.07.2023;16:15;16:30;14.413;4.772,25;790,75
10.07.2023;16:30;16:45;14.391;5.034,5;654
10.07.2023;16:45;17:00;14.312;5.352,25;361,75
10.07.2023;17:00;17:15;14.460,5;5.971;647,75
10.07.2023;17:15;17:30;14.423,25;6.444,5;429
10.07.2023;17:30;17:45;14.314;6.838;245,5
10.07.2023;17:45;18:00;14.379;7.472,5;101,75
10.07.2023;18:00;18:15;14.547,75;8.205,25;287,5
10.07.2023;18:15;18:30;14.432;8.634,75;253,25
10.07.2023;18:30;18:45;14.380,25;9.158,5;27,5
10.07.2023;18:45;19:00;14.341,75;9.657,25;10,5
10.07.2023;19:00;19:15;14.401;10.306,75;113
10.07.2023;19:15;19:30;14.249,75;10.757,25;9
10.07.2023;19:30;19:45;14.126,25;11.087,75;3
10.07.2023;19:45;20:00;14.008,5;11.435;0,75
10.07.2023;20:00;20:15;13.891,75;11.681,5;0,75
10.07.2023;20:15;20:30;13.724;11.889,5;0,5
10.07.2023;20:30;20:45;13.540,25;12.021;0,5
10.07.2023;20:45;21:00;13.349;12.096,75;0,5
10.07.2023;21:00;21:15;13.199;12.138,25;0,5
10.07.2023;21:15;21:30;13.030,75;12.067,5;0,5
10.07.2023;21:30;21:45;12.901,5;12.038,25;0,5
10.07.2023;21:45;22:00;12.807;12.013,25;0,5
10.07.2023;22:00;22:15;12.764,5;12.026,5;0,5
10.07.2023;22:15;22:30;12.594,75;11.869,75;1,5
10.07.2023;22:30;22:45;12.373,75;11.665,75;3,5
10.07.2023;22:45;23:00;12.113,75;11.412,75;61,5
10.07.2023;23:00;23:15;11.853,75;11.141,5;249,75
10.07.2023;23:15;23:30;11.615,25;10.899,75;320,25
10.07.2023;23:30;23:45;11.379,75;10.714,75;166,5
10.07.2023;23:45;00:00;11.229,5;10.575,25;151,5
11.07.2023;00:00;00:15;11.002,5;10.361,75;131,25
11.07.2023;00:15;00:30;10.851,75;10.209,5;137,25
11.07.2023;00:30;00:45;10.706,5;10.072;139,25
11.07.2023;00:45;01:00;10.582,25;9.945,5;142,75
11.07.2023;01:00;01:15;10.428,5;9.751,5;234,75
11.07.2023;01:15;01:30;10.381,5;9.660,25;237,25
11.07.2023;01:30;01:45;10.259,5;9.497;227
11.07.2023;01:45;02:00;10.153,75;9.336;239,25
11.07.2023;02:00;02:15;10.008,75;9.149;198,25
11.07.2023;02:15;02:30;9.892,75;8.993;197,25
11.07.2023;02:30;02:45;9.871,75;8.905,75;195,75
11.07.2023;02:45;03:00;9.952,25;8.900;250,25
11.07.2023;03:00;03:15;9.989,75;8.875,5;388
11.07.2023;03:15;03:30;10.002,75;8.832,75;389,75
11.07.2023;03:30;03:45;10.006,5;8.767,25;386
11.07.2023;03:45;04:00;10.019;8.692,5;372,75
11.07.2023;04:00;04:15;10.073;8.640;454
11.07.2023;04:15;04:30;10.173,5;8.607,75;495,5
11.07.2023;04:30;04:45;10.330;8.613;523,75
11.07.2023;04:45;05:00;10.350,75;8.500,25;484,75
11.07.2023;05:00;05:15;10.563;8.590,5;306
11.07.2023;05:15;05:30;10.666;8.510;316,5
11.07.2023;05:30;05:45;10.935,25;8.611,75;246,75
11.07.2023;05:45;06:00;11.246,25;8.752,25;210,25
11.07.2023;06:00;06:15;11.914,25;9.107,75;210
11.07.2023;06:15;06:30;12.359,25;9.264,25;134,25
11.07.2023;06:30;06:45;12.797,25;9.403,5;123,75
11.07.2023;06:45;07:00;13.039,75;9.293,25;124
11.07.2023;07:00;07:15;13.401,25;9.254,75;25,25
11.07.2023;07:15;07:30;13.695,75;9.173,75;16,5
11.07.2023;07:30;07:45;13.924,5;9.010,75;16
11.07.2023;07:45;08:00;14.131,75;8.818;42,5
11.07.2023;08:00;08:15;14.408,5;8.731,75;16
11.07.2023;08:15;08:30;14.568;8.513,25;16
11.07.2023;08:30;08:45;14.702,25;8.198,5;16,75
11.07.2023;08:45;09:00;14.745,25;7.781,25;18,5
11.07.2023;09:00;09:15;14.683,75;7.217,25;15
11.07.2023;09:15;09:30;14.759,25;6.747,25;23,5
11.07.2023;09:30;09:45;14.873,25;6.328,75;154,25
11.07.2023;09:45;10:00;14.860,75;5.802;304,75
11.07.2023;10:00;10:15;14.960;5.431,75;82,75
11.07.2023;10:15;10:30;15.005,75;4.998,25;137,25
11.07.2023;10:30;10:45;15.074,25;4.590,5;306,5
11.07.2023;10:45;11:00;15.132,25;4.216,5;411,25
11.07.2023;11:00;11:15;15.275,25;3.986;370,25
11.07.2023;11:15;11:30;15.370,5;3.810,75;546,25
11.07.2023;11:30;11:45;15.495,5;3.680,75;674
11.07.2023;11:45;12:00;15.407,75;3.523,25;670,5
11.07.2023;12:00;12:15;15.324,75;3.153,75;862,5
11.07.2023;12:15;12:30;15.311;2.942,25;965,5
11.07.2023;12:30;12:45;15.339,25;2.882;950,5
11.07.2023;12:45;13:00;15.323,5;2.838,75;949,5
11.07.2023;13:00;13:15;15.271;2.604,75;902,75
11.07.2023;13:15;13:30;15.220,25;2.510,75;904,75
11.07.2023;13:30;13:45;15.122;2.412;923,25
11.07.2023;13:45;14:00;14.986,25;2.407;921
11.07.2023;14:00;14:15;14.945;2.512,5;900
11.07.2023;14:15;14:30;14.913,5;2.587,5;910
11.07.2023;14:30;14:45;14.891,5;2.726;887,75
11.07.2023;14:45;15:00;14.799,75;2.855,5;810,5
11.07.2023;15:00;15:15;14.776,75;3.078,25;865,75
11.07.2023;15:15;15:30;14.737,5;3.360,75;801
11.07.2023;15:30;15:45;14.640;3.633,5;640,25
11.07.2023;15:45;16:00;14.537,25;3.940;447
11.07.2023;16:00;16:15;14.621,5;4.282,25;752,25
11.07.2023;16:15;16:30;14.622,75;4.729;545,5
11.07.2023;16:30;16:45;14.532,5;5.324;173,75
11.07.2023;16:45;17:00;14.377;5.707,5;97
11.07.2023;17:00;17:15;14.501,5;6.364,5;374,5
11.07.2023;17:15;17:30;14.472,25;6.904;104,5
11.07.2023;17:30;17:45;14.574,75;7.578;31,25
11.07.2023;17:45;18:00;14.625,5;8.260;16,25
11.07.2023;18:00;18:15;14.683,25;8.785,5;68
11.07.2023;18:15;18:30;14.672,25;9.470,5;43,25
11.07.2023;18:30;18:45;14.588,75;10.076,5;8,25
11.07.2023;18:45;19:00;14.680;10.755,5;1,5
11.07.2023;19:00;19:15;14.691;11.277;1,5
11.07.2023;19:15;19:30;14.576,5;11.632,25;1,5
11.07.2023;19:30;19:45;14.472;11.952,5;1,5
11.07.2023;19:45;20:00;14.373,75;12.148,75;1,5
11.07.2023;20:00;20:15;14.177,5;12.173;1,25
11.07.2023;20:15;20:30;14.016;12.210,75;0,5
11.07.2023;20:30;20:45;13.893,75;12.266,25;0,5
11.07.2023;20:45;21:00;13.847;12.300,75;0,5
11.07.2023;21:00;21:15;13.733,25;12.148,75;0,5
11.07.2023;21:15;21:30;13.609;11.910;0,5
11.07.2023;21:30;21:45;13.543,25;11.713;0,5
11.07.2023;21:45;22:00;13.584;11.573;1
