Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
25.03.2015;00:15;00:30;12.723,75;12.041,75;545,75
25.03.2015;00:30;00:45;12.603,75;11.877,75;626,5
25.03.2015;00:45;01:00;12.458,25;11.699;724,25
25.03.2015;01:00;01:15;12.274;11.498,75;650
25.03.2015;01:15;01:30;12.201,25;11.427;660,75
25.03.2015;01:30;01:45;12.144;11.357,75;690,5
25.03.2015;01:45;02:00;12.148,75;11.364;735,5
25.03.2015;02:00;02:15;11.981,75;11.190,5;656,25
25.03.2015;02:15;02:30;11.873,5;11.062,5;716,75
25.03.2015;02:30;02:45;11.944,5;11.102,5;695,25
25.03.2015;02:45;03:00;11.979,75;11.117;683,5
25.03.2015;03:00;03:15;12.046,5;11.179;655,25
25.03.2015;03:15;03:30;12.079;11.181,75;664
25.03.2015;03:30;03:45;12.174,25;11.255;649,75
25.03.2015;03:45;04:00;12.226,5;11.254;704,5
25.03.2015;04:00;04:15;12.401,75;11.374;635,75
25.03.2015;04:15;04:30;12.475,25;11.451,5;562,75
25.03.2015;04:30;04:45;12.687,75;11.632,25;449,25
25.03.2015;04:45;05:00;12.824,25;11.717;346,5
25.03.2015;05:00;05:15;13.070,5;11.954,5;437,25
25.03.2015;05:15;05:30;13.248,75;12.128,5;352,5
25.03.2015;05:30;05:45;13.590,75;12.468,25;267,75
25.03.2015;05:45;06:00;13.859,5;12.740,5;223,75
25.03.2015;06:00;06:15;14.514,25;13.362,75;239
25.03.2015;06:15;06:30;14.941;13.753;159
25.03.2015;06:30;06:45;15.346,5;14.006,75;134
25.03.2015;06:45;07:00;15.707,25;14.128,75;88,25
25.03.2015;07:00;07:15;16.075,25;14.320;104,25
25.03.2015;07:15;07:30;16.289;14.302,75;101
25.03.2015;07:30;07:45;16.555,75;14.329;112,5
25.03.2015;07:45;08:00;16.759,25;14.374;123,25
25.03.2015;08:00;08:15;16.882,75;14.242;98,5
25.03.2015;08:15;08:30;16.938;14.115,75;101
25.03.2015;08:30;08:45;17.058,75;14.034,25;92
25.03.2015;08:45;09:00;17.094,5;13.850,25;69
25.03.2015;09:00;09:15;17.025;13.562,25;64,75
25.03.2015;09:15;09:30;17.046,5;13.389,5;78,75
25.03.2015;09:30;09:45;17.149,75;13.296,5;79,75
25.03.2015;09:45;10:00;17.300,75;13.212;48,75
25.03.2015;10:00;10:15;17.328;13.041,75;68
25.03.2015;10:15;10:30;17.417,25;12.992,75;72,5
25.03.2015;10:30;10:45;17.455,25;12.911,25;102,75
25.03.2015;10:45;11:00;17.512;12.830,5;87,25
25.03.2015;11:00;11:15;17.606,25;12.821,75;30
25.03.2015;11:15;11:30;17.717;12.841,5;4,25
25.03.2015;11:30;11:45;17.755;12.797,75;3
25.03.2015;11:45;12:00;17.670;12.727,25;100,75
25.03.2015;12:00;12:15;17.499,5;12.534,5;214,75
25.03.2015;12:15;12:30;17.429,75;12.436,5;231,75
25.03.2015;12:30;12:45;17.472,5;12.479,25;198,5
25.03.2015;12:45;13:00;17.470,5;12.553,5;216,5
25.03.2015;13:00;13:15;17.452,25;12.582,75;58
25.03.2015;13:15;13:30;17.343,25;12.602,25;6
25.03.2015;13:30;13:45;17.286,75;12.671;1,75
25.03.2015;13:45;14:00;17.141;12.704,5;21,5
25.03.2015;14:00;14:15;17.064;12.754,75;2,25
25.03.2015;14:15;14:30;17.019,25;12.872,25;1,75
25.03.2015;14:30;14:45;16.915,75;12.918;1,25
25.03.2015;14:45;15:00;16.844,25;13.030,75;1,25
25.03.2015;15:00;15:15;16.751,25;13.128,5;40
25.03.2015;15:15;15:30;16.589,5;13.193,25;2,25
25.03.2015;15:30;15:45;16.504,25;13.326,25;0,25
25.03.2015;15:45;16:00;16.387,5;13.393,75;0,5
25.03.2015;16:00;16:15;16.321,5;13.498,5;23
25.03.2015;16:15;16:30;16.278;13.640,5;0,5
25.03.2015;16:30;16:45;16.181,75;13.747,5;1,25
25.03.2015;16:45;17:00;16.157,75;13.950,5;1,5
25.03.2015;17:00;17:15;16.159,5;14.073,5;1,25
25.03.2015;17:15;17:30;16.254,5;14.248,25;0,5
25.03.2015;17:30;17:45;16.357,5;14.401,5;0,25
25.03.2015;17:45;18:00;16.424,25;14.542,5;0,5
25.03.2015;18:00;18:15;16.535;14.694,25;129,75
25.03.2015;18:15;18:30;16.722;14.884;3
25.03.2015;18:30;18:45;17.047,75;15.158,25;0,25
25.03.2015;18:45;19:00;17.346,5;15.448,75;0,5
25.03.2015;19:00;19:15;17.595,25;15.681,75;0,25
25.03.2015;19:15;19:30;17.465,5;15.504,25;0,5
25.03.2015;19:30;19:45;17.343,75;15.309,25;0,25
25.03.2015;19:45;20:00;17.190,25;15.090,25;2
25.03.2015;20:00;20:15;16.644;14.525,5;15,5
25.03.2015;20:15;20:30;16.453,25;14.364,25;15,5
25.03.2015;20:30;20:45;16.240;14.172;53
25.03.2015;20:45;21:00;15.921,25;13.825;143
25.03.2015;21:00;21:15;15.777,5;13.662,25;28,5
25.03.2015;21:15;21:30;15.596,5;13.465,25;106,75
25.03.2015;21:30;21:45;15.487,5;13.341;398,5
25.03.2015;21:45;22:00;15.170,5;13.003;504,5
25.03.2015;22:00;22:15;15.032;12.942;56,5
25.03.2015;22:15;22:30;14.807,5;12.738,75;73,25
25.03.2015;22:30;22:45;14.537,75;12.475,75;124,25
25.03.2015;22:45;23:00;14.223,25;12.156,75;323,75
25.03.2015;23:00;23:15;13.831,75;11.762,25;600
25.03.2015;23:15;23:30;13.500,75;11.450,25;626,25
25.03.2015;23:30;23:45;13.274;11.265,25;773,25
25.03.2015;23:45;00:00;12.987,25;10.991,5;837,5
26.03.2015;00:00;00:15;12.845,5;10.825,25;622,75
26.03.2015;00:15;00:30;12.618,75;10.590;624,25
26.03.2015;00:30;00:45;12.449,5;10.424;632,5
26.03.2015;00:45;01:00;12.333,75;10.279;687,75
26.03.2015;01:00;01:15;12.243,75;10.197,75;668
26.03.2015;01:15;01:30;12.099,25;10.057,75;842,5
26.03.2015;01:30;01:45;12.013,75;9.999,25;926
26.03.2015;01:45;02:00;11.988,25;9.941,5;902
26.03.2015;02:00;02:15;11.892,5;9.849,75;995
26.03.2015;02:15;02:30;11.806,25;9.810,5;993,25
26.03.2015;02:30;02:45;11.845,25;9.894,25;844,75
26.03.2015;02:45;03:00;11.857;9.939;718,75
26.03.2015;03:00;03:15;11.931,75;10.060,25;565,25
26.03.2015;03:15;03:30;11.951,75;10.111,75;535,75
26.03.2015;03:30;03:45;12.007;10.211,5;538,25
26.03.2015;03:45;04:00;12.079,25;10.355;566,25
26.03.2015;04:00;04:15;12.217;10.566,5;585,5
26.03.2015;04:15;04:30;12.286,75;10.694,5;549
26.03.2015;04:30;04:45;12.471,25;10.956,5;545
26.03.2015;04:45;05:00;12.652,5;11.198,25;544,75
26.03.2015;05:00;05:15;12.960,75;11.583,5;461,25
26.03.2015;05:15;05:30;13.195,75;11.839;438,75
26.03.2015;05:30;05:45;13.505,25;12.209,75;358,75
26.03.2015;05:45;06:00;13.768,75;12.521,25;310,25
26.03.2015;06:00;06:15;14.500,75;13.286;280,5
26.03.2015;06:15;06:30;15.005,25;13.853;170
26.03.2015;06:30;06:45;15.421,25;14.283,75;14,5
26.03.2015;06:45;07:00;15.849;14.693,25;14
26.03.2015;07:00;07:15;16.273;15.104;14,75
26.03.2015;07:15;07:30;16.573,75;15.385;15
26.03.2015;07:30;07:45;16.870,75;15.669;13,75
26.03.2015;07:45;08:00;17.050,5;15.828,25;13,75
26.03.2015;08:00;08:15;17.271;16.010,75;16
26.03.2015;08:15;08:30;17.238;15.955,5;15
26.03.2015;08:30;08:45;17.376,5;16.038,5;15
26.03.2015;08:45;09:00;17.376,5;15.984,25;15,25
26.03.2015;09:00;09:15;17.510;16.001,5;6,5
26.03.2015;09:15;09:30;17.543,25;15.944,5;6,25
26.03.2015;09:30;09:45;17.610;15.909,5;6,5
26.03.2015;09:45;10:00;17.653,25;15.868,75;7,25
26.03.2015;10:00;10:15;17.695,5;15.831;7,5
26.03.2015;10:15;10:30;17.709,5;15.782,5;8,25
26.03.2015;10:30;10:45;17.760,25;15.767,25;7,75
26.03.2015;10:45;11:00;17.778,25;15.708;7,5
26.03.2015;11:00;11:15;17.918,75;15.763,25;7,25
26.03.2015;11:15;11:30;17.981,75;15.764;7,5
26.03.2015;11:30;11:45;18.004,25;15.718,75;8,75
26.03.2015;11:45;12:00;17.908,5;15.524,5;12,25
26.03.2015;12:00;12:15;17.748;15.287,5;13,75
26.03.2015;12:15;12:30;17.728;15.234,75;12,5
26.03.2015;12:30;12:45;17.729,5;15.193,25;13,5
26.03.2015;12:45;13:00;17.730,25;15.197,5;14,75
26.03.2015;13:00;13:15;17.688,75;15.167;14
26.03.2015;13:15;13:30;17.570,25;15.095,75;12
26.03.2015;13:30;13:45;17.549,5;15.110;43
26.03.2015;13:45;14:00;17.379,5;15.012;42,25
26.03.2015;14:00;14:15;17.333,5;15.016,25;38,75
26.03.2015;14:15;14:30;17.337;15.076;39
26.03.2015;14:30;14:45;17.276;15.069,75;39,75
26.03.2015;14:45;15:00;17.244,5;15.131;40,5
26.03.2015;15:00;15:15;17.164,25;15.111,25;41
26.03.2015;15:15;15:30;17.086,5;15.097,75;14,75
26.03.2015;15:30;15:45;17.061,5;15.187,75;14,25
26.03.2015;15:45;16:00;16.915,25;15.138,25;47,5
26.03.2015;16:00;16:15;16.851;15.187;59,75
26.03.2015;16:15;16:30;16.754,5;15.177,75;25,5
26.03.2015;16:30;16:45;16.699,75;15.208,75;13,5
26.03.2015;16:45;17:00;16.739;15.375,75;12,75
26.03.2015;17:00;17:15;16.667,5;15.446,25;53,25
26.03.2015;17:15;17:30;16.727,5;15.593,25;15
26.03.2015;17:30;17:45;16.787,25;15.703;8
26.03.2015;17:45;18:00;16.875;15.823,5;8,25
26.03.2015;18:00;18:15;16.926,25;15.842;8,25
26.03.2015;18:15;18:30;17.091;16.020;7
26.03.2015;18:30;18:45;17.287,5;16.258,25;6,25
26.03.2015;18:45;19:00;17.532,75;16.528,5;6,5
26.03.2015;19:00;19:15;17.792;16.784,25;6,25
26.03.2015;19:15;19:30;17.715,75;16.648,75;6,5
26.03.2015;19:30;19:45;17.695,25;16.593,5;28,25
26.03.2015;19:45;20:00;17.530,5;16.376;31,5
26.03.2015;20:00;20:15;17.098;15.908,75;17,25
26.03.2015;20:15;20:30;16.753;15.493;19
26.03.2015;20:30;20:45;16.474,5;15.124,25;91,5
26.03.2015;20:45;21:00;16.159;14.777,75;110,25
26.03.2015;21:00;21:15;16.009;14.595,75;41,5
26.03.2015;21:15;21:30;15.746,25;14.299,5;28,75
26.03.2015;21:30;21:45;15.494,25;14.012,25;94
26.03.2015;21:45;22:00;15.302,25;13.772,25;191,75
26.03.2015;22:00;22:15;15.262;13.683,25;30,5
26.03.2015;22:15;22:30;15.039,75;13.436;29
26.03.2015;22:30;22:45;14.788,75;13.146;130,75
26.03.2015;22:45;23:00;14.451,25;12.817,5;333
26.03.2015;23:00;23:15;14.188,5;12.578,75;523
26.03.2015;23:15;23:30;13.966,75;12.380;549,25
26.03.2015;23:30;23:45;13.668,5;12.090,25;735
26.03.2015;23:45;00:00;13.455;11.877;843,5
27.03.2015;00:00;00:15;13.252,25;11.672,75;667,75
27.03.2015;00:15;00:30;13.002,25;11.397,25;618,25
27.03.2015;00:30;00:45;12.839,5;11.233,5;596,75
27.03.2015;00:45;01:00;12.669,75;11.046,25;671,5
27.03.2015;01:00;01:15;12.549,5;10.967;644,5
27.03.2015;01:15;01:30;12.404,75;10.797,5;815,75
27.03.2015;01:30;01:45;12.412,75;10.784,5;844,75
27.03.2015;01:45;02:00;12.402,5;10.758,25;860,5
27.03.2015;02:00;02:15;12.305;10.627,75;925,75
27.03.2015;02:15;02:30;12.254,5;10.557;901,25
27.03.2015;02:30;02:45;12.285;10.577,75;936
27.03.2015;02:45;03:00;12.369,75;10.652,5;887
27.03.2015;03:00;03:15;12.409,75;10.750,5;872,5
27.03.2015;03:15;03:30;12.424,25;10.797,25;879,75
27.03.2015;03:30;03:45;12.454,5;10.796;931,25
27.03.2015;03:45;04:00;12.533,5;10.842;901
27.03.2015;04:00;04:15;12.609,25;10.891,25;875
27.03.2015;04:15;04:30;12.726,75;11.008,75;832,75
27.03.2015;04:30;04:45;12.779,25;11.052,25;778,75
27.03.2015;04:45;05:00;12.864,25;11.124;822,25
27.03.2015;05:00;05:15;13.093,25;11.300,25;849,75
27.03.2015;05:15;05:30;13.286;11.498,75;803,5
27.03.2015;05:30;05:45;13.571;11.780,75;554
27.03.2015;05:45;06:00;13.936,5;12.140,5;461
27.03.2015;06:00;06:15;14.434,75;12.627,25;413,5
27.03.2015;06:15;06:30;14.874;13.090;263,5
27.03.2015;06:30;06:45;15.267,75;13.440,75;183,5
27.03.2015;06:45;07:00;15.677,5;13.781;85,5
27.03.2015;07:00;07:15;16.072,5;14.078,25;55
27.03.2015;07:15;07:30;16.356,5;14.295,25;3,25
27.03.2015;07:30;07:45;16.563,75;14.370;1,75
27.03.2015;07:45;08:00;16.694,75;14.334,25;1,5
27.03.2015;08:00;08:15;16.914,75;14.386,75;2
27.03.2015;08:15;08:30;16.986;14.248,5;2
27.03.2015;08:30;08:45;17.025,5;14.045,75;3,75
27.03.2015;08:45;09:00;17.072;13.812,5;30,5
27.03.2015;09:00;09:15;17.178,75;13.576,5;19
27.03.2015;09:15;09:30;17.290,5;13.483,5;33,5
27.03.2015;09:30;09:45;17.502,25;13.371,5;50
27.03.2015;09:45;10:00;17.554,5;13.150,25;92,75
27.03.2015;10:00;10:15;17.744,25;13.058,25;2,75
27.03.2015;10:15;10:30;17.912,75;12.956,5;27,25
27.03.2015;10:30;10:45;17.989,75;12.811,5;27,25
27.03.2015;10:45;11:00;18.160,75;12.724,25;28
27.03.2015;11:00;11:15;18.272,5;12.711,5;27,25
27.03.2015;11:15;11:30;18.351,25;12.641,75;27
27.03.2015;11:30;11:45;18.329,5;12.507,75;27,5
27.03.2015;11:45;12:00;18.324,75;12.466,75;36,75
27.03.2015;12:00;12:15;18.024;12.224,75;35,5
27.03.2015;12:15;12:30;17.932;12.168,25;33,5
27.03.2015;12:30;12:45;17.677,75;11.951,25;76,5
27.03.2015;12:45;13:00;17.613;11.855,5;81
27.03.2015;13:00;13:15;17.546,5;11.815;200,25
27.03.2015;13:15;13:30;17.490,75;11.757;211,5
27.03.2015;13:30;13:45;17.447,25;11.609,75;224
27.03.2015;13:45;14:00;17.304,5;11.556,5;223
27.03.2015;14:00;14:15;17.185,75;11.536;162,25
27.03.2015;14:15;14:30;17.135,5;11.540,5;131
27.03.2015;14:30;14:45;17.093,25;11.540,75;110,25
27.03.2015;14:45;15:00;16.911,25;11.569,75;166,25
27.03.2015;15:00;15:15;16.894,5;11.717;140
27.03.2015;15:15;15:30;16.754,5;11.641,75;145,75
27.03.2015;15:30;15:45;16.656,5;11.780,25;124
27.03.2015;15:45;16:00;16.465,25;11.769,75;137,75
27.03.2015;16:00;16:15;16.424,75;11.904,25;108,25
27.03.2015;16:15;16:30;16.338,75;12.027,25;26
27.03.2015;16:30;16:45;16.330,5;12.284,25;26,75
27.03.2015;16:45;17:00;16.318,25;12.525,75;25,25
27.03.2015;17:00;17:15;16.348,25;12.905,5;37
27.03.2015;17:15;17:30;16.424,5;13.239,5;14,25
27.03.2015;17:30;17:45;16.503,75;13.512,5;9,5
27.03.2015;17:45;18:00;16.498,5;13.776,75;9,5
27.03.2015;18:00;18:15;16.523;13.991;161,75
27.03.2015;18:15;18:30;16.584,25;14.167,25;134,25
27.03.2015;18:30;18:45;16.784,5;14.432,25;70,75
27.03.2015;18:45;19:00;17.016;14.664,5;0,5
27.03.2015;19:00;19:15;17.143,75;14.831,25;0,75
27.03.2015;19:15;19:30;17.186,75;14.881;0,5
27.03.2015;19:30;19:45;17.037;14.671,75;20,5
27.03.2015;19:45;20:00;16.896,5;14.521;21,5
27.03.2015;20:00;20:15;16.631,75;14.249;20,5
27.03.2015;20:15;20:30;16.273,25;13.912,5;47
27.03.2015;20:30;20:45;15.974,75;13.712,75;98,5
27.03.2015;20:45;21:00;15.678;13.464,5;190
27.03.2015;21:00;21:15;15.459;13.280,5;89,25
27.03.2015;21:15;21:30;15.327,5;13.164,75;76,25
27.03.2015;21:30;21:45;15.052,5;12.915,25;83,75
27.03.2015;21:45;22:00;14.761,5;12.672,5;140,25
27.03.2015;22:00;22:15;14.792,25;12.776,25;23,25
27.03.2015;22:15;22:30;14.606,25;12.626;7,25
27.03.2015;22:30;22:45;14.335,25;12.396,25;7,25
27.03.2015;22:45;23:00;14.027;12.122,75;8,5
27.03.2015;23:00;23:15;13.778,25;11.932,25;16,75
27.03.2015;23:15;23:30;13.433,75;11.634,75;31
27.03.2015;23:30;23:45;13.217,5;11.509,25;17,25
27.03.2015;23:45;00:00;12.949,5;11.301,25;30,5
28.03.2015;00:00;00:15;12.747,5;11.116,5;6,75
28.03.2015;00:15;00:30;12.514;10.920;10,75
28.03.2015;00:30;00:45;12.356,5;10.820,75;123,5
28.03.2015;00:45;01:00;12.194,25;10.713,25;123,75
28.03.2015;01:00;01:15;12.082,5;10.636;95,5
28.03.2015;01:15;01:30;11.975;10.557;94,75
28.03.2015;01:30;01:45;11.814;10.451,75;94,5
28.03.2015;01:45;02:00;11.730,25;10.427,75;143,25
28.03.2015;02:00;02:15;11.682,75;10.408,5;138,25
28.03.2015;02:15;02:30;11.629,25;10.388,25;142,75
28.03.2015;02:30;02:45;11.592,25;10.359,5;152,25
28.03.2015;02:45;03:00;11.572;10.371,5;149,25
28.03.2015;03:00;03:15;11.598,75;10.427,25;109,75
28.03.2015;03:15;03:30;11.647;10.481;102,5
28.03.2015;03:30;03:45;11.589,75;10.440;111,5
28.03.2015;03:45;04:00;11.564,75;10.448,75;96,25
28.03.2015;04:00;04:15;11.626;10.537,75;97,75
28.03.2015;04:15;04:30;11.633;10.611;108
28.03.2015;04:30;04:45;11.679,5;10.732,5;117
28.03.2015;04:45;05:00;11.659,25;10.778;119
28.03.2015;05:00;05:15;11.760;10.936;91,5
28.03.2015;05:15;05:30;11.810,5;11.022,5;91
28.03.2015;05:30;05:45;11.755;10.995,25;40
28.03.2015;05:45;06:00;11.687;10.941,75;37,25
28.03.2015;06:00;06:15;11.562;10.853,5;94
28.03.2015;06:15;06:30;11.583,75;10.870,75;129,25
28.03.2015;06:30;06:45;11.702,75;10.909,5;88,25
28.03.2015;06:45;07:00;11.978,25;11.066,75;19
28.03.2015;07:00;07:15;12.233,5;11.167,25;34
28.03.2015;07:15;07:30;12.463,5;11.237,5;15,5
28.03.2015;07:30;07:45;12.693,75;11.288;3,25
28.03.2015;07:45;08:00;12.967,5;11.319,5;0,5
28.03.2015;08:00;08:15;13.306,25;11.415;0,25
28.03.2015;08:15;08:30;13.395,25;11.287,5;39,5
28.03.2015;08:30;08:45;13.682;11.259,75;76,25
28.03.2015;08:45;09:00;13.893;11.148;122,5
28.03.2015;09:00;09:15;14.135,5;11.077;153,75
28.03.2015;09:15;09:30;14.368;10.971,75;254,75
28.03.2015;09:30;09:45;14.517,25;10.808,25;288
28.03.2015;09:45;10:00;14.646,5;10.536;368
28.03.2015;10:00;10:15;14.675,25;10.266,5;305,25
28.03.2015;10:15;10:30;14.705;9.999;382
28.03.2015;10:30;10:45;14.847;9.878,5;370
28.03.2015;10:45;11:00;14.800,25;9.616,5;392,25
28.03.2015;11:00;11:15;14.783,75;9.426,75;313
28.03.2015;11:15;11:30;14.842;9.298,25;328,25
28.03.2015;11:30;11:45;14.880,5;9.218,25;349,5
28.03.2015;11:45;12:00;14.741,75;9.042,5;446,25
28.03.2015;12:00;12:15;14.647,25;8.787,25;342,75
28.03.2015;12:15;12:30;14.604,75;8.764,5;317,25
28.03.2015;12:30;12:45;14.610,25;8.641,75;366,5
28.03.2015;12:45;13:00;14.528,25;8.460,5;416,5
28.03.2015;13:00;13:15;14.396;8.295,25;397,75
28.03.2015;13:15;13:30;14.333,5;8.276;394,5
28.03.2015;13:30;13:45;14.317,75;8.289,25;395,25
28.03.2015;13:45;14:00;14.124,75;8.161,25;415
28.03.2015;14:00;14:15;13.939,75;8.102;449,5
28.03.2015;14:15;14:30;13.923,5;8.226;385,5
28.03.2015;14:30;14:45;13.879;8.293,25;408,5
28.03.2015;14:45;15:00;13.795,25;8.340,75;370,5
28.03.2015;15:00;15:15;13.797;8.511;171,5
28.03.2015;15:15;15:30;13.810,75;8.709,25;64,75
28.03.2015;15:30;15:45;13.785;8.875,5;49,75
28.03.2015;15:45;16:00;13.725,75;9.113,25;48,5
28.03.2015;16:00;16:15;13.618,75;9.220,5;94,5
28.03.2015;16:15;16:30;13.576,5;9.450,75;116,75
28.03.2015;16:30;16:45;13.593,25;9.674,5;186,5
28.03.2015;16:45;17:00;13.580,5;9.854,75;153
28.03.2015;17:00;17:15;13.651,25;10.198,5;41,75
28.03.2015;17:15;17:30;13.701,25;10.391,75;0,75
28.03.2015;17:30;17:45;13.850,25;10.651;1
28.03.2015;17:45;18:00;14.058,75;10.934,75;0,25
28.03.2015;18:00;18:15;14.256,75;11.107,75;0,5
28.03.2015;18:15;18:30;14.382,5;11.127,25;0,25
28.03.2015;18:30;18:45;14.633,75;11.223,75;0,5
28.03.2015;18:45;19:00;14.875;11.371;0,25
28.03.2015;19:00;19:15;15.132,75;11.510,75;0,5
28.03.2015;19:15;19:30;15.103,75;11.300,25;0,25
28.03.2015;19:30;19:45;14.994;11.154,25;0,5
28.03.2015;19:45;20:00;14.815,25;10.917,25;0,25
28.03.2015;20:00;20:15;14.497,25;10.628;11,75
28.03.2015;20:15;20:30;14.169,75;10.198,5;32,5
28.03.2015;20:30;20:45;13.931;9.849,5;30,25
28.03.2015;20:45;21:00;13.735,25;9.578;70
28.03.2015;21:00;21:15;13.587,5;9.440;36,25
28.03.2015;21:15;21:30;13.460;9.284;33,5
28.03.2015;21:30;21:45;13.292;9.105,25;52,75
28.03.2015;21:45;22:00;13.160,5;8.863,5;126,75
28.03.2015;22:00;22:15;13.249,5;8.963,5;15,75
28.03.2015;22:15;22:30;13.035;8.746,5;80,75
28.03.2015;22:30;22:45;12.827,25;8.529,5;166,25
28.03.2015;22:45;23:00;12.590;8.234,5;296,5
28.03.2015;23:00;23:15;12.366,75;7.898,25;301
28.03.2015;23:15;23:30;12.046,5;7.563,5;339,5
28.03.2015;23:30;23:45;11.858,25;7.388,75;383,25
28.03.2015;23:45;00:00;11.585,5;7.098,25;481,5
29.03.2015;00:00;00:15;11.373,75;6.855;294,25
29.03.2015;00:15;00:30;11.146,25;6.549,75;164,75
29.03.2015;00:30;00:45;10.934,75;6.347,75;235,75
29.03.2015;00:45;01:00;10.819,25;6.229,25;308
29.03.2015;01:00;01:15;10.715,5;6.102;329,75
29.03.2015;01:15;01:30;10.571,5;5.911,25;351
29.03.2015;01:30;01:45;10.441;5.745,75;489,75
29.03.2015;01:45;02:00;8.273,75;3.561,5;533,75
29.03.2015;03:00;03:15;10.394,5;5.589,25;467
29.03.2015;03:15;03:30;10.312,75;5.417,75;505
29.03.2015;03:30;03:45;10.303;5.353,5;423,25
29.03.2015;03:45;04:00;10.244,75;5.322,25;508,25
29.03.2015;04:00;04:15;10.265,75;5.379,75;548,75
29.03.2015;04:15;04:30;10.285,5;5.319,75;583
29.03.2015;04:30;04:45;10.308,5;5.007,75;610
29.03.2015;04:45;05:00;10.303,25;4.957;683
29.03.2015;05:00;05:15;10.316,25;4.950,25;707,5
29.03.2015;05:15;05:30;10.292;4.869,5;749,75
29.03.2015;05:30;05:45;10.306;4.769,75;830,25
29.03.2015;05:45;06:00;10.272,75;4.742,25;856,75
29.03.2015;06:00;06:15;10.161,5;4.678,75;965,75
29.03.2015;06:15;06:30;10.138;4.631,25;959,25
29.03.2015;06:30;06:45;10.267,25;4.690,5;805,75
29.03.2015;06:45;07:00;10.312,75;4.827,75;669
29.03.2015;07:00;07:15;10.357;4.993,25;875,5
29.03.2015;07:15;07:30;10.353,5;4.907,25;904,25
29.03.2015;07:30;07:45;10.475,25;4.979,5;713,25
29.03.2015;07:45;08:00;10.601;5.190,25;627,5
29.03.2015;08:00;08:15;10.827;5.396;592,25
29.03.2015;08:15;08:30;11.087,75;5.512,5;370,25
29.03.2015;08:30;08:45;11.307,75;5.596;365,25
29.03.2015;08:45;09:00;11.600,25;5.797,5;343
29.03.2015;09:00;09:15;11.917,25;5.996;255,5
29.03.2015;09:15;09:30;12.131,25;6.086,5;291
29.03.2015;09:30;09:45;12.333,5;6.155;264,5
29.03.2015;09:45;10:00;12.455;6.136,5;241,75
29.03.2015;10:00;10:15;12.687,5;6.289,25;212,75
29.03.2015;10:15;10:30;12.832,75;6.350,75;223,25
29.03.2015;10:30;10:45;13.016,75;6.370,75;169
29.03.2015;10:45;11:00;13.201,75;6.498,25;173
29.03.2015;11:00;11:15;13.477,5;6.738,75;124,25
29.03.2015;11:15;11:30;13.787,5;7.021,25;43,75
29.03.2015;11:30;11:45;13.972;7.203,25;4,75
29.03.2015;11:45;12:00;13.985;7.226;2,75
29.03.2015;12:00;12:15;14.047;7.317;2,25
29.03.2015;12:15;12:30;14.019;7.376,25;0
29.03.2015;12:30;12:45;13.854,5;7.193,75;16,75
29.03.2015;12:45;13:00;13.797,5;7.145,25;36,25
29.03.2015;13:00;13:15;13.667,25;7.135,5;0,25
29.03.2015;13:15;13:30;13.535,5;7.111,25;0
29.03.2015;13:30;13:45;13.375;7.091,5;0,25
29.03.2015;13:45;14:00;13.132,75;6.909;0
29.03.2015;14:00;14:15;13.140,5;7.077,75;0,25
29.03.2015;14:15;14:30;13.084,5;7.199,25;0
29.03.2015;14:30;14:45;13.055,5;7.325,5;0,25
29.03.2015;14:45;15:00;12.888,5;7.273;0,5
29.03.2015;15:00;15:15;12.918;7.273,75;5,25
29.03.2015;15:15;15:30;12.848,75;7.359,5;25,25
29.03.2015;15:30;15:45;12.835,75;7.502,25;18,25
29.03.2015;15:45;16:00;12.725;7.570,25;12,25
29.03.2015;16:00;16:15;12.761,75;7.649;181,5
29.03.2015;16:15;16:30;12.760,5;7.790;167,25
29.03.2015;16:30;16:45;12.813,5;7.997;176,75
29.03.2015;16:45;17:00;12.836;8.145,75;195
29.03.2015;17:00;17:15;12.983,5;8.416,25;209,75
29.03.2015;17:15;17:30;13.036;8.556,5;153,25
29.03.2015;17:30;17:45;13.128;8.678,25;14,75
29.03.2015;17:45;18:00;13.278,25;8.813,25;5,25
29.03.2015;18:00;18:15;13.447,25;8.987,25;19,5
29.03.2015;18:15;18:30;13.475,25;8.988,75;86
29.03.2015;18:30;18:45;13.583,5;8.983,75;49
29.03.2015;18:45;19:00;13.696,25;9.042;28,25
29.03.2015;19:00;19:15;13.814,25;8.963;80,5
29.03.2015;19:15;19:30;13.740,5;8.717,5;119,25
29.03.2015;19:30;19:45;13.907;8.677,75;106
29.03.2015;19:45;20:00;14.091,5;8.613,25;65,5
29.03.2015;20:00;20:15;14.394,5;8.730,25;24
29.03.2015;20:15;20:30;14.213;8.416,25;25,25
29.03.2015;20:30;20:45;14.116,25;8.192;141,25
29.03.2015;20:45;21:00;13.916,5;7.766;255,25
29.03.2015;21:00;21:15;13.979;7.678,25;34
29.03.2015;21:15;21:30;13.871,25;7.352,25;42,75
29.03.2015;21:30;21:45;13.788,25;7.161;73,5
29.03.2015;21:45;22:00;13.791;6.960,5;158,5
29.03.2015;22:00;22:15;13.994;7.141,5;97,5
29.03.2015;22:15;22:30;13.889,5;6.975,5;61,25
29.03.2015;22:30;22:45;13.729,25;6.720;76,5
