Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
14.02.2019;01:15;01:30;13.419,5;10.252;1.398,75
14.02.2019;01:30;01:45;13.368;10.285,5;1.486,75
14.02.2019;01:45;02:00;13.323,5;10.309,75;1.420,75
14.02.2019;02:00;02:15;13.179;10.255;1.411,75
14.02.2019;02:15;02:30;13.138;10.336,25;1.409,5
14.02.2019;02:30;02:45;13.204;10.472,25;1.329,25
14.02.2019;02:45;03:00;13.204,5;10.586;1.245,25
14.02.2019;03:00;03:15;13.184,5;10.652,25;960
14.02.2019;03:15;03:30;13.218,25;10.773,5;934,5
14.02.2019;03:30;03:45;13.283,25;10.847,25;709,75
14.02.2019;03:45;04:00;13.361,5;10.953,25;744
14.02.2019;04:00;04:15;13.461,5;11.103,25;937
14.02.2019;04:15;04:30;13.548,5;11.249,5;945,5
14.02.2019;04:30;04:45;13.742,5;11.489,25;825,5
14.02.2019;04:45;05:00;13.909;11.688;772,5
14.02.2019;05:00;05:15;14.277,75;12.064;500,5
14.02.2019;05:15;05:30;14.495;12.276,5;556,75
14.02.2019;05:30;05:45;14.688,5;12.459,25;394
14.02.2019;05:45;06:00;15.098,75;12.881;312
14.02.2019;06:00;06:15;15.635,75;13.439;282,75
14.02.2019;06:15;06:30;16.194,75;14.092,5;7,75
14.02.2019;06:30;06:45;16.675;14.660;0,5
14.02.2019;06:45;07:00;17.124,5;15.131;0,5
14.02.2019;07:00;07:15;17.514,75;15.562,25;0,25
14.02.2019;07:15;07:30;17.721;15.837,25;0,5
14.02.2019;07:30;07:45;17.817,25;15.949,5;0,5
14.02.2019;07:45;08:00;17.938;16.009;0,25
14.02.2019;08:00;08:15;18.017,75;15.948,5;0
14.02.2019;08:15;08:30;18.107;15.783;0
14.02.2019;08:30;08:45;18.113;15.549;0
14.02.2019;08:45;09:00;18.028,75;15.145,75;11
14.02.2019;09:00;09:15;17.935,25;14.750,5;43
14.02.2019;09:15;09:30;17.957,25;14.503,25;18,5
14.02.2019;09:30;09:45;18.024,25;14.262,25;54,25
14.02.2019;09:45;10:00;18.024;14.007;82,25
14.02.2019;10:00;10:15;17.921,75;13.704;18,75
14.02.2019;10:15;10:30;17.904,25;13.452,25;65
14.02.2019;10:30;10:45;17.925;13.169,5;105,25
14.02.2019;10:45;11:00;17.980,5;12.938,75;214,5
14.02.2019;11:00;11:15;17.939,25;12.604,5;120
14.02.2019;11:15;11:30;17.931;12.327,5;121,5
14.02.2019;11:30;11:45;17.894,75;12.137,5;214
14.02.2019;11:45;12:00;18.034,75;12.102,25;282,75
14.02.2019;12:00;12:15;17.910,75;11.822,75;231,5
14.02.2019;12:15;12:30;17.806,25;11.663,25;314,75
14.02.2019;12:30;12:45;17.747,75;11.591,5;375,25
14.02.2019;12:45;13:00;17.730,5;11.548,75;386,25
14.02.2019;13:00;13:15;17.716,75;11.558;217,25
14.02.2019;13:15;13:30;17.611,5;11.558,5;170,25
14.02.2019;13:30;13:45;17.519,5;11.593;155,5
14.02.2019;13:45;14:00;17.411,25;11.683,5;161
14.02.2019;14:00;14:15;17.316,5;11.827,75;314,25
14.02.2019;14:15;14:30;17.311,25;12.080,5;304,25
14.02.2019;14:30;14:45;17.213,75;12.247,5;227
14.02.2019;14:45;15:00;17.090,75;12.393,75;220,5
14.02.2019;15:00;15:15;17.122,5;12.753,5;312,75
14.02.2019;15:15;15:30;17.055,75;13.098,75;196,25
14.02.2019;15:30;15:45;17.033;13.482,5;78,75
14.02.2019;15:45;16:00;16.955,75;13.846,5;36,25
14.02.2019;16:00;16:15;16.848,75;14.203,5;78,75
14.02.2019;16:15;16:30;16.814,75;14.588,75;13,25
14.02.2019;16:30;16:45;16.768,75;14.923;0,25
14.02.2019;16:45;17:00;16.817,25;15.302,75;0,25
14.02.2019;17:00;17:15;16.979,25;15.656,5;47,25
14.02.2019;17:15;17:30;17.110,25;15.851;38
14.02.2019;17:30;17:45;17.409;16.191,25;4,25
14.02.2019;17:45;18:00;17.759,75;16.520,25;0
14.02.2019;18:00;18:15;18.056,75;16.758,5;0
14.02.2019;18:15;18:30;18.168;16.788,25;0
14.02.2019;18:30;18:45;18.131,5;16.655;0
14.02.2019;18:45;19:00;18.130,5;16.555,75;0
14.02.2019;19:00;19:15;18.013,25;16.349;0
14.02.2019;19:15;19:30;17.839,75;16.086,75;0
14.02.2019;19:30;19:45;17.719,5;15.894,25;0
14.02.2019;19:45;20:00;17.576,25;15.689,75;0,25
14.02.2019;20:00;20:15;17.214,75;15.262,25;0,25
14.02.2019;20:15;20:30;17.009,5;14.981,5;0,5
14.02.2019;20:30;20:45;16.784,75;14.691,25;7
14.02.2019;20:45;21:00;16.552,5;14.398,75;109,25
14.02.2019;21:00;21:15;16.372,75;14.123;75
14.02.2019;21:15;21:30;16.177;13.854,75;98
14.02.2019;21:30;21:45;15.982,75;13.628,25;102,75
14.02.2019;21:45;22:00;15.809;13.445;152
14.02.2019;22:00;22:15;15.713,25;13.342,75;220,5
14.02.2019;22:15;22:30;15.522,25;13.155,75;231,25
14.02.2019;22:30;22:45;15.298,75;12.964,5;273,5
14.02.2019;22:45;23:00;15.097,5;12.808,25;365,25
14.02.2019;23:00;23:15;14.766,5;12.492,5;560,25
14.02.2019;23:15;23:30;14.531;12.288,5;680,25
14.02.2019;23:30;23:45;14.307;12.080,75;721,5
14.02.2019;23:45;00:00;14.060,25;11.862,5;810,25
15.02.2019;00:00;00:15;13.832;11.665,75;842,75
15.02.2019;00:15;00:30;13.774,5;11.635;1.048,75
15.02.2019;00:30;00:45;13.664;11.533,5;1.153,75
15.02.2019;00:45;01:00;13.556,75;11.449,25;1.230
15.02.2019;01:00;01:15;13.431,5;11.347;1.462,75
15.02.2019;01:15;01:30;13.334,25;11.276,5;1.567
15.02.2019;01:30;01:45;13.269,25;11.234,25;1.574
15.02.2019;01:45;02:00;13.235,25;11.226;1.640,5
15.02.2019;02:00;02:15;13.054;11.084,25;1.440,5
15.02.2019;02:15;02:30;13.042,25;11.131,5;1.366
15.02.2019;02:30;02:45;13.099,25;11.230;1.372,5
15.02.2019;02:45;03:00;13.116,5;11.299;1.341
15.02.2019;03:00;03:15;13.110;11.324,5;1.393,75
15.02.2019;03:15;03:30;13.123;11.376,25;1.349,75
15.02.2019;03:30;03:45;13.151,75;11.442,5;1.301,75
15.02.2019;03:45;04:00;13.190;11.515,25;1.294,75
15.02.2019;04:00;04:15;13.325,25;11.679,75;1.030,25
15.02.2019;04:15;04:30;13.469,5;11.836,75;938,25
15.02.2019;04:30;04:45;13.567,5;11.951,5;928,75
15.02.2019;04:45;05:00;13.691;12.098;935,25
15.02.2019;05:00;05:15;14.028,75;12.451;483,25
15.02.2019;05:15;05:30;14.240,5;12.677,75;373,25
15.02.2019;05:30;05:45;14.396,75;12.829,5;144,5
15.02.2019;05:45;06:00;14.785,75;13.199;47,75
15.02.2019;06:00;06:15;15.434,5;13.824,25;197,5
15.02.2019;06:15;06:30;15.962,75;14.353,5;38
15.02.2019;06:30;06:45;16.458,75;14.839;30,25
15.02.2019;06:45;07:00;16.823;15.209,75;0,5
15.02.2019;07:00;07:15;17.268;15.644,25;0,5
15.02.2019;07:15;07:30;17.476;15.841,25;0,5
15.02.2019;07:30;07:45;17.576,5;15.885,75;0,25
15.02.2019;07:45;08:00;17.671,25;15.832,75;0,25
15.02.2019;08:00;08:15;17.754,25;15.659,75;0,25
15.02.2019;08:15;08:30;17.791,5;15.364,5;0,25
15.02.2019;08:30;08:45;17.834,75;15.003,75;0,5
15.02.2019;08:45;09:00;17.869,5;14.591,5;84,75
15.02.2019;09:00;09:15;17.685,75;13.966,25;21,25
15.02.2019;09:15;09:30;17.773;13.625,5;56,5
15.02.2019;09:30;09:45;17.886;13.340,25;108,25
15.02.2019;09:45;10:00;17.919,5;13.011,5;192
15.02.2019;10:00;10:15;17.873;12.671;20,5
15.02.2019;10:15;10:30;17.856,5;12.391,25;27,25
15.02.2019;10:30;10:45;17.862,5;12.164;61,5
15.02.2019;10:45;11:00;17.880;11.989;57
15.02.2019;11:00;11:15;17.807,75;11.781,25;7,5
15.02.2019;11:15;11:30;17.838;11.730,25;2,25
15.02.2019;11:30;11:45;17.797,25;11.602,75;9
15.02.2019;11:45;12:00;17.775,75;11.526,5;79
15.02.2019;12:00;12:15;17.605,5;11.330,75;22,75
15.02.2019;12:15;12:30;17.504,5;11.256,5;115,5
15.02.2019;12:30;12:45;17.438;11.222,25;205
15.02.2019;12:45;13:00;17.316,75;11.129,5;308
15.02.2019;13:00;13:15;17.244,5;11.110,5;176,5
15.02.2019;13:15;13:30;17.107;11.102;201,75
15.02.2019;13:30;13:45;16.970;11.117,25;142,25
15.02.2019;13:45;14:00;16.760,75;11.092,25;197
15.02.2019;14:00;14:15;16.633,5;11.159,5;382,25
15.02.2019;14:15;14:30;16.569,5;11.375;290,25
15.02.2019;14:30;14:45;16.499,75;11.609,5;182
15.02.2019;14:45;15:00;16.397,75;11.775,5;148
15.02.2019;15:00;15:15;16.348,75;12.056,75;429,25
15.02.2019;15:15;15:30;16.270,25;12.334,25;352,5
15.02.2019;15:30;15:45;16.210,25;12.674,25;182,25
15.02.2019;15:45;16:00;16.195;13.053;85
15.02.2019;16:00;16:15;16.071,5;13.317;238,25
15.02.2019;16:15;16:30;16.115,75;13.712,5;58,5
15.02.2019;16:30;16:45;16.173,75;14.054,25;7
15.02.2019;16:45;17:00;16.231,25;14.336,25;0,25
15.02.2019;17:00;17:15;16.402;14.621,5;0
15.02.2019;17:15;17:30;16.570,75;14.727,25;0
15.02.2019;17:30;17:45;16.862,25;14.889,25;0
15.02.2019;17:45;18:00;17.223;15.042,5;0
15.02.2019;18:00;18:15;17.613,75;15.218;6,5
15.02.2019;18:15;18:30;17.780,25;15.142,75;10,5
15.02.2019;18:30;18:45;17.800;14.927,5;0
15.02.2019;18:45;19:00;17.769;14.675;0
15.02.2019;19:00;19:15;17.701,25;14.424;0,25
15.02.2019;19:15;19:30;17.602,25;14.139;79,25
15.02.2019;19:30;19:45;17.421,5;13.757,75;118,25
15.02.2019;19:45;20:00;17.215,25;13.361,5;448,25
15.02.2019;20:00;20:15;16.887,25;12.889;86,25
15.02.2019;20:15;20:30;16.575,5;12.423;35,75
15.02.2019;20:30;20:45;16.366,5;12.073,25;150,5
15.02.2019;20:45;21:00;16.137,5;11.691,25;270,25
15.02.2019;21:00;21:15;15.871,5;11.290,5;166
15.02.2019;21:15;21:30;15.710,75;11.020;84,25
15.02.2019;21:30;21:45;15.488;10.702,5;88,5
15.02.2019;21:45;22:00;15.253,5;10.410;238
15.02.2019;22:00;22:15;15.255,25;10.441,5;156
15.02.2019;22:15;22:30;14.990,5;10.151,5;105,75
15.02.2019;22:30;22:45;14.798,75;9.914;199,75
15.02.2019;22:45;23:00;14.574,25;9.603,75;258,75
15.02.2019;23:00;23:15;14.303,75;9.300,25;185,5
15.02.2019;23:15;23:30;14.037,75;9.015,5;265,75
15.02.2019;23:30;23:45;13.823,25;8.777,25;389,5
15.02.2019;23:45;00:00;13.674;8.621,75;351,75
16.02.2019;00:00;00:15;13.303;8.233,25;515
16.02.2019;00:15;00:30;13.106,75;8.015,75;579
16.02.2019;00:30;00:45;13.073,25;7.971,25;595
16.02.2019;00:45;01:00;12.948,75;7.874,25;575,25
16.02.2019;01:00;01:15;12.760,25;7.698,75;469
16.02.2019;01:15;01:30;12.566,75;7.551,25;481
16.02.2019;01:30;01:45;12.518,25;7.510,5;522,5
16.02.2019;01:45;02:00;12.512;7.466;586,75
16.02.2019;02:00;02:15;12.406,5;7.342,5;476,25
16.02.2019;02:15;02:30;12.329,75;7.256,75;511
16.02.2019;02:30;02:45;12.300,25;7.277;479
16.02.2019;02:45;03:00;12.290,75;7.227,25;492,75
16.02.2019;03:00;03:15;12.249,5;7.163;339
16.02.2019;03:15;03:30;12.267,25;7.153,25;311,25
16.02.2019;03:30;03:45;12.270,25;7.151,25;257,25
16.02.2019;03:45;04:00;12.238,25;7.113,25;232,25
16.02.2019;04:00;04:15;12.173,75;7.037,25;289
16.02.2019;04:15;04:30;12.203,5;7.090,5;298,75
16.02.2019;04:30;04:45;12.247,75;7.178,25;304,5
16.02.2019;04:45;05:00;12.252,75;7.190,25;326,25
16.02.2019;05:00;05:15;12.244,25;7.163,75;314,75
16.02.2019;05:15;05:30;12.222,25;7.126;234,75
16.02.2019;05:30;05:45;12.240,25;7.101,75;312
16.02.2019;05:45;06:00;12.299;7.115;399,25
16.02.2019;06:00;06:15;12.431,75;7.105,75;250
16.02.2019;06:15;06:30;12.594,75;7.181,5;217,75
16.02.2019;06:30;06:45;12.819;7.355,75;129,25
16.02.2019;06:45;07:00;13.008;7.531,25;94
16.02.2019;07:00;07:15;13.198,25;7.679,75;179,75
16.02.2019;07:15;07:30;13.315;7.738;133,5
16.02.2019;07:30;07:45;13.515,25;7.833;72,25
16.02.2019;07:45;08:00;13.762;7.869,5;68,75
16.02.2019;08:00;08:15;14.069;7.866;25,25
16.02.2019;08:15;08:30;14.217,75;7.812;42,5
16.02.2019;08:30;08:45;14.382;7.653;70
16.02.2019;08:45;09:00;14.535,25;7.415;149,75
16.02.2019;09:00;09:15;14.629;7.138,5;233,5
16.02.2019;09:15;09:30;14.728,25;6.968,75;287,25
16.02.2019;09:30;09:45;14.832;6.900,5;390,25
16.02.2019;09:45;10:00;14.903,75;6.892,75;483,75
16.02.2019;10:00;10:15;14.852,5;6.777;219,5
16.02.2019;10:15;10:30;14.900,75;6.744,25;305,75
16.02.2019;10:30;10:45;14.831,75;6.648;408,75
16.02.2019;10:45;11:00;14.850,25;6.685,5;493
16.02.2019;11:00;11:15;14.948;6.790,75;600
16.02.2019;11:15;11:30;14.956,25;6.792,25;660,5
16.02.2019;11:30;11:45;15.017,5;6.827,75;721
16.02.2019;11:45;12:00;14.925,75;6.684,75;789
16.02.2019;12:00;12:15;14.904;6.664,25;895,75
16.02.2019;12:15;12:30;14.818,5;6.562;1.086
16.02.2019;12:30;12:45;14.754,5;6.540,25;1.237,5
16.02.2019;12:45;13:00;14.635,75;6.465,25;1.280,75
16.02.2019;13:00;13:15;14.476,25;6.406;1.302,25
16.02.2019;13:15;13:30;14.278;6.319,5;1.328,25
16.02.2019;13:30;13:45;14.171;6.421,5;1.208
16.02.2019;13:45;14:00;13.985,25;6.443,75;1.275,25
16.02.2019;14:00;14:15;13.947,25;6.631,5;1.078
16.02.2019;14:15;14:30;13.848,25;6.852;898,25
16.02.2019;14:30;14:45;13.793,5;7.125,25;817,5
16.02.2019;14:45;15:00;13.713,5;7.423;772,25
16.02.2019;15:00;15:15;13.674,25;7.762,75;842,5
16.02.2019;15:15;15:30;13.636;8.169,5;608,5
16.02.2019;15:30;15:45;13.507,25;8.459,75;197
16.02.2019;15:45;16:00;13.449,75;8.871,25;87
16.02.2019;16:00;16:15;13.487,25;9.370,5;305,75
16.02.2019;16:15;16:30;13.506,5;9.793,25;168,75
16.02.2019;16:30;16:45;13.584;10.200,5;12
16.02.2019;16:45;17:00;13.728,25;10.592,75;19
16.02.2019;17:00;17:15;14.029;11.023,5;22,25
16.02.2019;17:15;17:30;14.193,5;11.220;4
16.02.2019;17:30;17:45;14.562,25;11.526,5;4
16.02.2019;17:45;18:00;14.979,75;11.826,75;3,75
16.02.2019;18:00;18:15;15.497,5;12.226;2,5
16.02.2019;18:15;18:30;15.664,5;12.296,75;2,5
16.02.2019;18:30;18:45;15.625,75;12.166,25;2,5
16.02.2019;18:45;19:00;15.571;12.018;3,75
16.02.2019;19:00;19:15;15.483,5;11.816,25;3,5
16.02.2019;19:15;19:30;15.303,25;11.528;3,5
16.02.2019;19:30;19:45;15.119,75;11.272,5;7,75
16.02.2019;19:45;20:00;14.929;11.057;38,25
16.02.2019;20:00;20:15;14.805,75;10.898,25;35,25
16.02.2019;20:15;20:30;14.490,5;10.579,25;38,75
16.02.2019;20:30;20:45;14.278,25;10.362,25;39,5
16.02.2019;20:45;21:00;13.997,75;10.115;114
16.02.2019;21:00;21:15;13.852,75;10.018,75;6,25
16.02.2019;21:15;21:30;13.722,25;9.926,25;4,75
16.02.2019;21:30;21:45;13.558;9.793;39,5
16.02.2019;21:45;22:00;13.439,5;9.701;40
16.02.2019;22:00;22:15;13.513,75;9.857,25;38,5
16.02.2019;22:15;22:30;13.358,75;9.773,25;40,75
16.02.2019;22:30;22:45;13.158,25;9.688,75;75
16.02.2019;22:45;23:00;12.936,5;9.580;114,5
16.02.2019;23:00;23:15;12.743,25;9.484;172,5
16.02.2019;23:15;23:30;12.554,5;9.341;136,75
16.02.2019;23:30;23:45;12.333,5;9.209;126,25
16.02.2019;23:45;00:00;12.160,25;9.134,25;154,5
17.02.2019;00:00;00:15;11.915,75;9.014;101,75
17.02.2019;00:15;00:30;11.764,5;8.997;97,5
17.02.2019;00:30;00:45;11.601,75;8.936,5;149,75
17.02.2019;00:45;01:00;11.523,25;9.024,25;239
17.02.2019;01:00;01:15;11.399,25;9.036,5;223
17.02.2019;01:15;01:30;11.231,5;8.989;208,5
17.02.2019;01:30;01:45;11.190,25;9.057;188,5
17.02.2019;01:45;02:00;11.118;9.039,25;194,25
17.02.2019;02:00;02:15;11.093,25;9.068;369
17.02.2019;02:15;02:30;11.048,75;9.060,25;413
17.02.2019;02:30;02:45;11.053,5;9.084,25;444
17.02.2019;02:45;03:00;11.056,25;9.081,75;475,5
17.02.2019;03:00;03:15;11.067,25;9.093;667,25
17.02.2019;03:15;03:30;11.027,25;9.058,25;691,25
17.02.2019;03:30;03:45;11.092,25;9.147;683
17.02.2019;03:45;04:00;11.054,25;9.144;671
17.02.2019;04:00;04:15;11.173;9.302,5;766,5
17.02.2019;04:15;04:30;11.085,75;9.258;706,75
17.02.2019;04:30;04:45;11.163,75;9.371,5;682,5
17.02.2019;04:45;05:00;11.105;9.377,75;569,5
17.02.2019;05:00;05:15;11.093,25;9.411,5;249,25
17.02.2019;05:15;05:30;11.023,25;9.384,5;186
17.02.2019;05:30;05:45;10.982,75;9.386;185
17.02.2019;05:45;06:00;10.926,25;9.345,5;215,25
17.02.2019;06:00;06:15;10.892;9.307,75;251,75
17.02.2019;06:15;06:30;10.850,25;9.273,25;221,25
17.02.2019;06:30;06:45;10.931,75;9.353,75;230
17.02.2019;06:45;07:00;11.011,75;9.434,5;218,5
17.02.2019;07:00;07:15;11.128,5;9.516,75;41,5
17.02.2019;07:15;07:30;11.185;9.526,5;28,75
17.02.2019;07:30;07:45;11.321;9.565,25;32,25
17.02.2019;07:45;08:00;11.524,25;9.522;19,25
17.02.2019;08:00;08:15;11.823,75;9.472,25;114,5
17.02.2019;08:15;08:30;11.999;9.301,5;42,75
17.02.2019;08:30;08:45;12.172;9.076,75;38,75
17.02.2019;08:45;09:00;12.255;8.759,25;157,5
17.02.2019;09:00;09:15;12.614,75;8.689,5;89,25
17.02.2019;09:15;09:30;12.740,25;8.430,5;149,25
17.02.2019;09:30;09:45;12.893,5;8.233;342
17.02.2019;09:45;10:00;13.102,5;8.075;499,5
17.02.2019;10:00;10:15;13.175,25;7.848;288,75
17.02.2019;10:15;10:30;13.204,5;7.668;367,75
17.02.2019;10:30;10:45;13.294,5;7.559,25;448,25
17.02.2019;10:45;11:00;13.412,25;7.499,25;504,75
17.02.2019;11:00;11:15;13.573,5;7.505,75;504,25
17.02.2019;11:15;11:30;13.655;7.485;529
17.02.2019;11:30;11:45;13.693;7.428,75;564,25
17.02.2019;11:45;12:00;13.639,25;7.317,5;720
17.02.2019;12:00;12:15;13.533,5;7.173,75;684,25
17.02.2019;12:15;12:30;13.515,75;7.122,5;900,25
17.02.2019;12:30;12:45;13.378,5;7.007;958,25
17.02.2019;12:45;13:00;13.198,25;6.878;1.021,25
17.02.2019;13:00;13:15;13.118,25;6.910;1.224,75
17.02.2019;13:15;13:30;12.914,5;6.791,75;1.390,25
17.02.2019;13:30;13:45;12.841;6.864,75;1.401,75
17.02.2019;13:45;14:00;12.684,75;6.871,5;1.409,75
17.02.2019;14:00;14:15;12.650,25;7.045,25;1.262,25
17.02.2019;14:15;14:30;12.555,75;7.206,75;1.195,75
17.02.2019;14:30;14:45;12.430;7.384;1.147
17.02.2019;14:45;15:00;12.402;7.650;1.050,75
17.02.2019;15:00;15:15;12.372;7.983,75;991,75
17.02.2019;15:15;15:30;12.308,5;8.277,5;807
17.02.2019;15:30;15:45;12.198,5;8.518;658,25
17.02.2019;15:45;16:00;12.185;8.884;464,25
17.02.2019;16:00;16:15;12.258,75;9.308;553,5
17.02.2019;16:15;16:30;12.288;9.674,5;331
17.02.2019;16:30;16:45;12.378;10.066;138,75
17.02.2019;16:45;17:00;12.547,25;10.447;25
17.02.2019;17:00;17:15;12.830;10.858,5;27
17.02.2019;17:15;17:30;13.151,25;11.163;2
17.02.2019;17:30;17:45;13.493,75;11.372,25;2
17.02.2019;17:45;18:00;13.970;11.639,5;1,75
17.02.2019;18:00;18:15;14.549,25;11.981,5;1,5
17.02.2019;18:15;18:30;14.799,25;12.032,25;1,75
17.02.2019;18:30;18:45;14.861;11.873,25;1,75
17.02.2019;18:45;19:00;14.793,25;11.587,5;17,75
17.02.2019;19:00;19:15;14.726;11.364,5;1,75
17.02.2019;19:15;19:30;14.579;11.052,75;1,75
17.02.2019;19:30;19:45;14.496,5;10.818,25;24,75
17.02.2019;19:45;20:00;14.283,75;10.490,5;106,75
17.02.2019;20:00;20:15;14.100;10.200,5;56
17.02.2019;20:15;20:30;13.951,75;9.974;75,75
17.02.2019;20:30;20:45;13.783,75;9.728,5;192,75
17.02.2019;20:45;21:00;13.582,75;9.492,25;271,5
17.02.2019;21:00;21:15;13.473,75;9.306,75;266,25
17.02.2019;21:15;21:30;13.386,5;9.148,75;262,25
17.02.2019;21:30;21:45;13.377,25;9.091,75;309
17.02.2019;21:45;22:00;13.358,5;9.058,75;382,25
17.02.2019;22:00;22:15;13.592,75;9.333,5;188,75
17.02.2019;22:15;22:30;13.525,75;9.181;143,25
17.02.2019;22:30;22:45;13.355,25;8.958,5;182,5
17.02.2019;22:45;23:00;13.205,25;8.777,5;299
17.02.2019;23:00;23:15;12.926,75;8.494,25;372,75
17.02.2019;23:15;23:30;12.742,75;8.353,25;430,25
17.02.2019;23:30;23:45;12.578,25;8.242;533,5
17.02.2019;23:45;00:00;12.377,25;8.083;674,75
18.02.2019;00:00;00:15;12.246,25;7.996,75;1.148,5
18.02.2019;00:15;00:30;12.155;7.939,5;1.224,75
18.02.2019;00:30;00:45;12.047;7.851,75;1.329,25
18.02.2019;00:45;01:00;11.957;7.796,75;1.356,25
18.02.2019;01:00;01:15;11.787,75;7.707,75;1.407,5
18.02.2019;01:15;01:30;11.752,75;7.768;1.266,25
18.02.2019;01:30;01:45;11.664,5;7.715;1.421,5
18.02.2019;01:45;02:00;11.659,25;7.731,5;1.394,25
18.02.2019;02:00;02:15;11.573,25;7.724;1.298,5
18.02.2019;02:15;02:30;11.589,5;7.844;1.311,25
18.02.2019;02:30;02:45;11.574,5;7.957,75;1.262,25
18.02.2019;02:45;03:00;11.599;8.103,25;1.194,25
18.02.2019;03:00;03:15;11.631,25;8.234,75;1.295
18.02.2019;03:15;03:30;11.689,5;8.399,5;1.293,75
18.02.2019;03:30;03:45;11.775,75;8.579;1.349,25
18.02.2019;03:45;04:00;11.890,25;8.811,75;1.273,25
18.02.2019;04:00;04:15;11.977,5;8.978;766
18.02.2019;04:15;04:30;12.104,5;9.158;647,25
18.02.2019;04:30;04:45;12.314,75;9.398,75;548,5
18.02.2019;04:45;05:00;12.483,25;9.624;532,5
18.02.2019;05:00;05:15;12.874;10.116;346,75
18.02.2019;05:15;05:30;13.114,75;10.421,25;387
18.02.2019;05:30;05:45;13.420,75;10.764,75;215
18.02.2019;05:45;06:00;13.900,75;11.255;198,5
18.02.2019;06:00;06:15;14.762,5;12.087;67,75
18.02.2019;06:15;06:30;15.363,75;12.695;1,75
18.02.2019;06:30;06:45;15.947,75;13.308,75;1,75
18.02.2019;06:45;07:00;16.379,25;13.775,75;1,5
18.02.2019;07:00;07:15;16.815,5;14.263,75;1,5
18.02.2019;07:15;07:30;17.007,5;14.461,75;3,5
18.02.2019;07:30;07:45;17.052,5;14.447,75;3,5
18.02.2019;07:45;08:00;17.115,75;14.297,5;3
18.02.2019;08:00;08:15;17.337,75;14.260,5;2,75
18.02.2019;08:15;08:30;17.352,25;13.977,25;2,25
18.02.2019;08:30;08:45;17.383,75;13.600;3,75
18.02.2019;08:45;09:00;17.400;13.182,25;72
18.02.2019;09:00;09:15;17.330;12.696,75;5,5
18.02.2019;09:15;09:30;17.335,75;12.392,5;2,5
18.02.2019;09:30;09:45;17.376;12.142,25;16,5
18.02.2019;09:45;10:00;17.385,75;11.877,75;99,75
18.02.2019;10:00;10:15;17.347,25;11.608,25;11,25
18.02.2019;10:15;10:30;17.356,5;11.454,25;62,25
18.02.2019;10:30;10:45;17.338,25;11.264,75;91,75
18.02.2019;10:45;11:00;17.409,5;11.169,5;126
18.02.2019;11:00;11:15;17.473,25;11.112,5;124,25
18.02.2019;11:15;11:30;17.532,75;11.059;139,75
18.02.2019;11:30;11:45;17.491,25;10.883,5;147
18.02.2019;11:45;12:00;17.481,5;10.790,75;158,25
18.02.2019;12:00;12:15;17.363,25;10.644,75;181,25
18.02.2019;12:15;12:30;17.198,75;10.519,5;205
18.02.2019;12:30;12:45;17.183,25;10.533,75;190,75
18.02.2019;12:45;13:00;17.101;10.495;215,5
18.02.2019;13:00;13:15;17.093,5;10.546,75;192
18.02.2019;13:15;13:30;17.022,75;10.568,75;174,25
18.02.2019;13:30;13:45;16.918;10.602,75;184,75
18.02.2019;13:45;14:00;16.715,75;10.571,25;202,75
18.02.2019;14:00;14:15;16.690;10.740,25;304,5
18.02.2019;14:15;14:30;16.662;10.962,5;236,75
18.02.2019;14:30;14:45;16.601,5;11.226,25;208
18.02.2019;14:45;15:00;16.522,25;11.462,75;99,5
18.02.2019;15:00;15:15;16.543,75;11.835,75;206,75
18.02.2019;15:15;15:30;16.464,75;12.125,75;129,25
18.02.2019;15:30;15:45;16.361,5;12.413,5;69,25
18.02.2019;15:45;16:00;16.255,75;12.774,5;4
18.02.2019;16:00;16:15;16.229,5;13.218,25;43,25
18.02.2019;16:15;16:30;16.195,5;13.605,25;1,25
18.02.2019;16:30;16:45;16.237,5;13.997;0,75
18.02.2019;16:45;17:00;16.280,5;14.348,25;0,75
18.02.2019;17:00;17:15;16.467,25;14.733;39,25
18.02.2019;17:15;17:30;16.602,5;14.895,25;1,75
18.02.2019;17:30;17:45;16.910,5;15.117,75;1
18.02.2019;17:45;18:00;17.293,5;15.313,25;0,25
18.02.2019;18:00;18:15;17.608,5;15.467,75;0
18.02.2019;18:15;18:30;17.744,5;15.456,5;0
18.02.2019;18:30;18:45;17.831;15.366,5;0
18.02.2019;18:45;19:00;17.807,25;15.161;0
18.02.2019;19:00;19:15;17.696,75;14.845;0,25
18.02.2019;19:15;19:30;17.550,5;14.511,5;1,5
18.02.2019;19:30;19:45;17.344;14.157,5;26,75
18.02.2019;19:45;20:00;17.220,75;13.845,5;156
18.02.2019;20:00;20:15;16.890,75;13.312,75;51,5
18.02.2019;20:15;20:30;16.657,5;12.965;151,5
18.02.2019;20:30;20:45;16.356,25;12.564,75;142,5
18.02.2019;20:45;21:00;16.113,25;12.167,25;263,5
18.02.2019;21:00;21:15;15.934,5;11.823;124,5
18.02.2019;21:15;21:30;15.683,75;11.442,25;123,75
18.02.2019;21:30;21:45;15.494,25;11.182,5;180,5
18.02.2019;21:45;22:00;15.211,5;10.783,75;361,75
18.02.2019;22:00;22:15;15.237,25;10.747,75;405,5
