Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
17.04.2022;03:30;03:45;9.639,25;6.657;198,75
17.04.2022;03:45;04:00;9.643,5;6.732,75;186,75
17.04.2022;04:00;04:15;9.659,25;6.834,5;164,5
17.04.2022;04:15;04:30;9.695,25;6.948,75;111,5
17.04.2022;04:30;04:45;9.730,5;7.069,5;80,25
17.04.2022;04:45;05:00;9.757;7.179,75;88,75
17.04.2022;05:00;05:15;9.786;7.278,25;107,25
17.04.2022;05:15;05:30;9.788;7.339,75;105,75
17.04.2022;05:30;05:45;9.847,5;7.456,5;67,25
17.04.2022;05:45;06:00;9.836,75;7.506,25;70,5
17.04.2022;06:00;06:15;9.727,75;7.457;66
17.04.2022;06:15;06:30;9.701,75;7.491,5;85
17.04.2022;06:30;06:45;9.749,5;7.543,75;89,75
17.04.2022;06:45;07:00;9.780,75;7.467,5;88,25
17.04.2022;07:00;07:15;9.905,75;7.438,25;89
17.04.2022;07:15;07:30;10.079,25;7.319,5;88,75
17.04.2022;07:30;07:45;10.267,5;7.132,75;102,25
17.04.2022;07:45;08:00;10.495,25;6.995;166,5
17.04.2022;08:00;08:15;10.794;6.921;71
17.04.2022;08:15;08:30;10.997,5;6.718,25;133,75
17.04.2022;08:30;08:45;11.251,75;6.553,5;234,25
17.04.2022;08:45;09:00;11.366,25;6.270,25;409,75
17.04.2022;09:00;09:15;11.570;6.022,5;210,25
17.04.2022;09:15;09:30;11.626,75;5.642;377
17.04.2022;09:30;09:45;11.673;5.224;532,75
17.04.2022;09:45;10:00;11.715,75;4.811,5;731
17.04.2022;10:00;10:15;11.734,75;4.361;720,75
17.04.2022;10:15;10:30;11.860,25;4.062;954,5
17.04.2022;10:30;10:45;11.984,5;3.848,25;1.082
17.04.2022;10:45;11:00;12.013,25;3.521,5;1.321,25
17.04.2022;11:00;11:15;12.122,25;3.305;1.324,5
17.04.2022;11:15;11:30;12.222;3.147,5;1.318,75
17.04.2022;11:30;11:45;12.273;2.976,5;1.367,5
17.04.2022;11:45;12:00;12.193;2.748;1.398,5
17.04.2022;12:00;12:15;12.157,75;2.613,5;1.141,75
17.04.2022;12:15;12:30;11.969,25;2.283,5;1.333,75
17.04.2022;12:30;12:45;11.821,25;2.127,25;1.439,5
17.04.2022;12:45;13:00;11.684,5;1.924,25;1.520,5
17.04.2022;13:00;13:15;11.557,5;1.852;1.447
17.04.2022;13:15;13:30;11.410,75;1.709,5;1.500,5
17.04.2022;13:30;13:45;11.231;1.640;1.527
17.04.2022;13:45;14:00;11.086;1.620,5;1.541,75
17.04.2022;14:00;14:15;10.980,5;1.710,5;1.592
17.04.2022;14:15;14:30;10.901;1.739,75;1.583,25
17.04.2022;14:30;14:45;10.835,5;1.859;1.558
17.04.2022;14:45;15:00;10.698,25;1.852,75;1.512,25
17.04.2022;15:00;15:15;10.726,75;2.004,5;1.539,25
17.04.2022;15:15;15:30;10.708;2.156,25;1.505,25
17.04.2022;15:30;15:45;10.654,75;2.371,25;1.425,75
17.04.2022;15:45;16:00;10.599,5;2.604,75;1.272
17.04.2022;16:00;16:15;10.584;2.910,75;1.387
17.04.2022;16:15;16:30;10.605,5;3.204,75;1.278,25
17.04.2022;16:30;16:45;10.747,25;3.712,5;1.207
17.04.2022;16:45;17:00;10.683,75;3.997,25;774,75
17.04.2022;17:00;17:15;10.786,25;4.620,75;1.039
17.04.2022;17:15;17:30;10.826,5;5.068,25;717,75
17.04.2022;17:30;17:45;10.877;5.586;462,5
17.04.2022;17:45;18:00;10.849,75;5.992,5;314,75
17.04.2022;18:00;18:15;11.116;6.629,25;336,5
17.04.2022;18:15;18:30;11.164,75;7.232,25;90,75
17.04.2022;18:30;18:45;11.288,75;7.870,25;59,5
17.04.2022;18:45;19:00;11.183,5;8.203;10,25
17.04.2022;19:00;19:15;11.342;8.762;27
17.04.2022;19:15;19:30;11.409,5;9.115,75;14
17.04.2022;19:30;19:45;11.433;9.326;7,75
17.04.2022;19:45;20:00;11.563;9.574,5;2,5
17.04.2022;20:00;20:15;11.595,5;9.577,5;2,5
17.04.2022;20:15;20:30;11.601,25;9.460,75;2,75
17.04.2022;20:30;20:45;11.570,75;9.268;2,5
17.04.2022;20:45;21:00;11.582,25;9.079;2,25
17.04.2022;21:00;21:15;11.657;8.965;2,25
17.04.2022;21:15;21:30;11.501;8.641;2,25
17.04.2022;21:30;21:45;11.343,75;8.317,25;2,5
17.04.2022;21:45;22:00;11.337,5;8.121;4
17.04.2022;22:00;22:15;11.362,75;8.082,25;3,75
17.04.2022;22:15;22:30;11.233,5;7.836,75;2,75
17.04.2022;22:30;22:45;11.051,25;7.537,75;3,25
17.04.2022;22:45;23:00;10.869;7.213;74,75
17.04.2022;23:00;23:15;10.742,5;7.016,75;36,75
17.04.2022;23:15;23:30;10.562,25;6.808,25;84,75
17.04.2022;23:30;23:45;10.434,75;6.651,5;111,25
17.04.2022;23:45;00:00;10.251,5;6.476;173
18.04.2022;00:00;00:15;10.090,75;6.317,5;213,25
18.04.2022;00:15;00:30;9.987,25;6.213,25;267
18.04.2022;00:30;00:45;9.852,5;6.101,25;388
18.04.2022;00:45;01:00;9.708,5;5.994,25;406,75
18.04.2022;01:00;01:15;9.634;5.951;313,25
18.04.2022;01:15;01:30;9.537,5;5.888,25;350
18.04.2022;01:30;01:45;9.495,75;5.895,75;264,25
18.04.2022;01:45;02:00;9.389,75;5.813,75;309
18.04.2022;02:00;02:15;9.301;5.761;320,5
18.04.2022;02:15;02:30;9.256;5.772,75;286
18.04.2022;02:30;02:45;9.282;5.835,5;282
18.04.2022;02:45;03:00;9.290;5.902,75;287,5
18.04.2022;03:00;03:15;9.251,25;5.923;298,25
18.04.2022;03:15;03:30;9.246;6.023;275,5
18.04.2022;03:30;03:45;9.346,5;6.243,25;206,25
18.04.2022;03:45;04:00;9.404,75;6.412;209,75
18.04.2022;04:00;04:15;9.427,5;6.549,75;288,75
18.04.2022;04:15;04:30;9.444,75;6.693,75;164,5
18.04.2022;04:30;04:45;9.529;6.891,25;109,25
18.04.2022;04:45;05:00;9.533,75;7.012,75;107,25
18.04.2022;05:00;05:15;9.700,5;7.267;78,5
18.04.2022;05:15;05:30;9.652,25;7.300;98,25
18.04.2022;05:30;05:45;9.759,75;7.509,5;61
18.04.2022;05:45;06:00;9.690;7.492,5;19,25
18.04.2022;06:00;06:15;9.668,75;7.493,75;34
18.04.2022;06:15;06:30;9.694;7.530,25;20,25
18.04.2022;06:30;06:45;9.736;7.549,75;20,5
18.04.2022;06:45;07:00;9.798,25;7.517,25;20,5
18.04.2022;07:00;07:15;9.868,75;7.386,75;8
18.04.2022;07:15;07:30;9.988,25;7.204,25;86,75
18.04.2022;07:30;07:45;10.144,5;6.989;136,5
18.04.2022;07:45;08:00;10.335;6.779;160,25
18.04.2022;08:00;08:15;10.590;6.620;42,25
18.04.2022;08:15;08:30;10.818;6.457,75;37,75
18.04.2022;08:30;08:45;10.986;6.211;81,75
18.04.2022;08:45;09:00;11.192,5;5.997,5;257,5
18.04.2022;09:00;09:15;11.411,5;5.781,5;148,75
18.04.2022;09:15;09:30;11.546,25;5.465,5;247,25
18.04.2022;09:30;09:45;11.645,75;5.116,25;461
18.04.2022;09:45;10:00;11.681;4.712,75;645,75
18.04.2022;10:00;10:15;11.809,25;4.388,25;520,5
18.04.2022;10:15;10:30;11.893,5;4.065;665,5
18.04.2022;10:30;10:45;11.946,5;3.718,5;923,75
18.04.2022;10:45;11:00;12.015,25;3.506,25;971
18.04.2022;11:00;11:15;12.049,75;3.246,25;788,75
18.04.2022;11:15;11:30;12.180,5;3.101,25;923
18.04.2022;11:30;11:45;12.336,5;3.064,25;1.082
18.04.2022;11:45;12:00;12.337,5;2.804,5;1.296,5
18.04.2022;12:00;12:15;12.164;2.472,25;1.242
18.04.2022;12:15;12:30;12.091,25;2.285;1.421,25
18.04.2022;12:30;12:45;12.017;2.148,75;1.567
18.04.2022;12:45;13:00;11.876,75;2.012,5;1.601
18.04.2022;13:00;13:15;11.740,25;1.934,25;1.609
18.04.2022;13:15;13:30;11.568,5;1.892;1.606,75
18.04.2022;13:30;13:45;11.485;1.841,5;1.619,75
18.04.2022;13:45;14:00;11.350;1.882;1.595,25
18.04.2022;14:00;14:15;11.253,75;1.905,75;1.605
18.04.2022;14:15;14:30;11.142,5;1.968,75;1.592,75
18.04.2022;14:30;14:45;11.093,75;2.064,75;1.577
18.04.2022;14:45;15:00;11.054;2.188,25;1.556,25
18.04.2022;15:00;15:15;10.938,25;2.367,5;1.565,5
18.04.2022;15:15;15:30;10.933,5;2.587,5;1.557,25
18.04.2022;15:30;15:45;10.880;2.814;1.466,75
18.04.2022;15:45;16:00;10.861,5;3.096,25;1.216,5
18.04.2022;16:00;16:15;10.714,5;3.272;1.273,5
18.04.2022;16:15;16:30;10.721,25;3.679,75;1.042,5
18.04.2022;16:30;16:45;10.785,75;4.187,5;911,5
18.04.2022;16:45;17:00;10.823,25;4.660,5;825,75
18.04.2022;17:00;17:15;10.975,5;5.358,5;1.068
18.04.2022;17:15;17:30;11.052,5;5.956;667,75
18.04.2022;17:30;17:45;11.116,75;6.515,25;376,5
18.04.2022;17:45;18:00;11.299,75;7.164;120,25
18.04.2022;18:00;18:15;11.450,75;7.816,25;398,5
18.04.2022;18:15;18:30;11.498,25;8.369,5;106,25
18.04.2022;18:30;18:45;11.548,75;8.900,75;8
18.04.2022;18:45;19:00;11.645,5;9.435;3,75
18.04.2022;19:00;19:15;11.801,75;9.939,75;3,75
18.04.2022;19:15;19:30;11.849,5;10.287,75;3,75
18.04.2022;19:30;19:45;11.950;10.559;3,75
18.04.2022;19:45;20:00;11.962,5;10.658,5;3,75
18.04.2022;20:00;20:15;12.029;10.747,75;3,5
18.04.2022;20:15;20:30;12.078,75;10.738,75;3,5
18.04.2022;20:30;20:45;12.040,25;10.645,75;3,5
18.04.2022;20:45;21:00;12.038,75;10.570,25;3,75
18.04.2022;21:00;21:15;12.037,5;10.482,75;3,5
18.04.2022;21:15;21:30;11.945,5;10.320,25;3,5
18.04.2022;21:30;21:45;11.836,5;10.168,5;3,25
18.04.2022;21:45;22:00;11.792;10.108,25;79,25
18.04.2022;22:00;22:15;11.780,25;10.103,75;5
18.04.2022;22:15;22:30;11.626,25;9.925,25;3
18.04.2022;22:30;22:45;11.471,5;9.734,5;2,75
18.04.2022;22:45;23:00;11.263;9.525,25;39,25
18.04.2022;23:00;23:15;11.012,25;9.266,25;45,5
18.04.2022;23:15;23:30;10.892,75;9.113;39,5
18.04.2022;23:30;23:45;10.696;8.877,5;44,25
18.04.2022;23:45;00:00;10.573,25;8.712,5;136,25
19.04.2022;00:00;00:15;10.404,5;8.534,5;118
19.04.2022;00:15;00:30;10.335;8.482,5;174,5
19.04.2022;00:30;00:45;10.237;8.413,25;224,5
19.04.2022;00:45;01:00;10.159,5;8.380,25;232
19.04.2022;01:00;01:15;9.988,5;8.205;332,25
19.04.2022;01:15;01:30;9.962;8.191;318,25
19.04.2022;01:30;01:45;9.916,25;8.222;345,25
19.04.2022;01:45;02:00;9.900,5;8.275,25;408,75
19.04.2022;02:00;02:15;9.844;8.265,25;441,5
19.04.2022;02:15;02:30;9.791,75;8.281;436,75
19.04.2022;02:30;02:45;9.808,5;8.350,75;394,5
19.04.2022;02:45;03:00;9.841,75;8.459,5;410,25
19.04.2022;03:00;03:15;9.920,25;8.545,75;371,25
19.04.2022;03:15;03:30;9.972,75;8.603,5;352
19.04.2022;03:30;03:45;9.986,75;8.618,75;326,25
19.04.2022;03:45;04:00;10.068,75;8.706,75;241,75
19.04.2022;04:00;04:15;10.287,25;8.854,75;347,5
19.04.2022;04:15;04:30;10.354,75;8.858,5;388
19.04.2022;04:30;04:45;10.518,75;8.965,5;378,5
19.04.2022;04:45;05:00;10.748,25;9.165,5;284,75
19.04.2022;05:00;05:15;11.170;9.576,25;502,5
19.04.2022;05:15;05:30;11.342;9.758;451,25
19.04.2022;05:30;05:45;11.657,25;10.029,25;318,75
19.04.2022;05:45;06:00;12.057,75;10.391;98
19.04.2022;06:00;06:15;12.703;10.983,5;40
19.04.2022;06:15;06:30;13.021,75;11.284,5;3
19.04.2022;06:30;06:45;13.366,25;11.553;6
19.04.2022;06:45;07:00;13.666,5;11.675,25;1,25
19.04.2022;07:00;07:15;14.047,25;11.844,5;1
19.04.2022;07:15;07:30;14.403;11.954,25;1,25
19.04.2022;07:30;07:45;14.634,25;11.891,25;2,75
19.04.2022;07:45;08:00;14.836,75;11.804;2,75
19.04.2022;08:00;08:15;15.142,75;11.752,5;1
19.04.2022;08:15;08:30;15.305,25;11.550,25;3,75
19.04.2022;08:30;08:45;15.479,5;11.314,5;19,75
19.04.2022;08:45;09:00;15.560,5;10.906,5;69,25
19.04.2022;09:00;09:15;15.533,75;10.367,5;35
19.04.2022;09:15;09:30;15.600;9.941,5;81,5
19.04.2022;09:30;09:45;15.751,5;9.530;184,5
19.04.2022;09:45;10:00;15.788,5;9.069;420,75
19.04.2022;10:00;10:15;15.807;8.560,5;65
19.04.2022;10:15;10:30;15.848,5;8.072,75;242,25
19.04.2022;10:30;10:45;16.023,75;7.780,5;450,25
19.04.2022;10:45;11:00;16.120;7.531;517,75
19.04.2022;11:00;11:15;16.145;7.091;205,75
19.04.2022;11:15;11:30;16.253;6.776;277,25
19.04.2022;11:30;11:45;16.309,75;6.486,75;434,75
19.04.2022;11:45;12:00;16.315,5;6.233;505,5
19.04.2022;12:00;12:15;16.149;5.889,25;458,5
19.04.2022;12:15;12:30;16.027;5.584;536
19.04.2022;12:30;12:45;16.038;5.524,75;515,5
19.04.2022;12:45;13:00;16.007,75;5.393,75;571,25
19.04.2022;13:00;13:15;16.000;5.416;561,75
19.04.2022;13:15;13:30;15.849,25;5.289;622
19.04.2022;13:30;13:45;15.742,25;5.241,5;670,5
19.04.2022;13:45;14:00;15.594,5;5.026,25;850,5
19.04.2022;14:00;14:15;15.486,25;5.038;795,5
19.04.2022;14:15;14:30;15.478;5.119,25;760
19.04.2022;14:30;14:45;15.378,5;5.177,5;660,25
19.04.2022;14:45;15:00;15.349;5.265;596
19.04.2022;15:00;15:15;15.323;5.436,5;571,75
19.04.2022;15:15;15:30;15.204,25;5.533,5;490,25
19.04.2022;15:30;15:45;15.160,75;5.753;319,5
19.04.2022;15:45;16:00;15.096;5.947,25;281
19.04.2022;16:00;16:15;14.994,75;6.088,75;598,5
19.04.2022;16:15;16:30;14.877,75;6.263,25;527,5
19.04.2022;16:30;16:45;14.972,5;6.699;288,5
19.04.2022;16:45;17:00;14.973,5;7.107;235,25
19.04.2022;17:00;17:15;15.032;7.513,5;518,25
19.04.2022;17:15;17:30;15.086,25;7.834,25;307,25
19.04.2022;17:30;17:45;15.100;8.206,25;176,25
19.04.2022;17:45;18:00;15.147;8.661,75;143,5
19.04.2022;18:00;18:15;15.212,5;9.170,75;347,5
19.04.2022;18:15;18:30;15.169;9.570,5;253,75
19.04.2022;18:30;18:45;15.195,75;10.018,75;83,75
19.04.2022;18:45;19:00;15.232,5;10.464,5;59,25
19.04.2022;19:00;19:15;15.303,75;10.921,75;84,25
19.04.2022;19:15;19:30;15.315;11.267,5;17,25
19.04.2022;19:30;19:45;15.347,75;11.577,5;16,25
19.04.2022;19:45;20:00;15.447,5;11.777,75;6
19.04.2022;20:00;20:15;15.313,75;11.653;2,75
19.04.2022;20:15;20:30;15.237;11.489,5;3
19.04.2022;20:30;20:45;15.053,5;11.219,5;9,5
19.04.2022;20:45;21:00;14.996,25;11.118,25;11
19.04.2022;21:00;21:15;14.893,25;10.910;9,75
19.04.2022;21:15;21:30;14.620,5;10.551,5;20,5
19.04.2022;21:30;21:45;14.344,5;10.214,25;126,75
19.04.2022;21:45;22:00;14.155,5;10.057,25;217,25
19.04.2022;22:00;22:15;13.970,75;9.992,5;45
19.04.2022;22:15;22:30;13.774,75;9.845,25;34,75
19.04.2022;22:30;22:45;13.523,5;9.685;25
19.04.2022;22:45;23:00;13.275,5;9.516,75;55,75
19.04.2022;23:00;23:15;12.845,75;9.130,25;50
19.04.2022;23:15;23:30;12.586,75;8.949;58,25
19.04.2022;23:30;23:45;12.324,5;8.800,75;60,25
19.04.2022;23:45;00:00;12.091;8.701,25;66,25
20.04.2022;00:00;00:15;11.954,25;8.674,25;163
20.04.2022;00:15;00:30;11.770,25;8.586,75;155
20.04.2022;00:30;00:45;11.602,75;8.526,5;173
20.04.2022;00:45;01:00;11.526,5;8.540,25;184
20.04.2022;01:00;01:15;11.398,5;8.472,75;282
20.04.2022;01:15;01:30;11.386;8.469;288,5
20.04.2022;01:30;01:45;11.359,25;8.480,75;327
20.04.2022;01:45;02:00;11.238,25;8.407,5;387,75
20.04.2022;02:00;02:15;11.227,75;8.479,25;476
20.04.2022;02:15;02:30;11.182,5;8.521,5;497,25
20.04.2022;02:30;02:45;11.212,5;8.611,5;467,75
20.04.2022;02:45;03:00;11.205;8.637,75;456,5
20.04.2022;03:00;03:15;11.281,75;8.713,75;574,5
20.04.2022;03:15;03:30;11.340,75;8.805,75;613,5
20.04.2022;03:30;03:45;11.443;8.964,5;540
20.04.2022;03:45;04:00;11.504;9.087,75;491,25
20.04.2022;04:00;04:15;11.585;9.184,5;512,25
20.04.2022;04:15;04:30;11.658,25;9.278;463,5
20.04.2022;04:30;04:45;11.793;9.425,25;336,5
20.04.2022;04:45;05:00;11.968,5;9.625,25;227
20.04.2022;05:00;05:15;12.315;9.981;238,75
20.04.2022;05:15;05:30;12.569,75;10.243,25;166,5
20.04.2022;05:30;05:45;12.825,5;10.540,75;79,75
20.04.2022;05:45;06:00;13.092,75;10.820,5;39,25
20.04.2022;06:00;06:15;13.672,25;11.392,25;47
20.04.2022;06:15;06:30;14.012,5;11.718,25;22,75
20.04.2022;06:30;06:45;13.793;11.460;4,75
20.04.2022;06:45;07:00;14.560,75;12.159,75;0
20.04.2022;07:00;07:15;14.937;12.395,5;0
20.04.2022;07:15;07:30;15.217,5;12.445,25;0
20.04.2022;07:30;07:45;15.397;12.346;0
20.04.2022;07:45;08:00;15.652;12.396,25;0
20.04.2022;08:00;08:15;15.912,5;12.382,25;0
20.04.2022;08:15;08:30;16.070,75;12.254,5;0
20.04.2022;08:30;08:45;16.178,5;12.014,75;0
20.04.2022;08:45;09:00;16.159,25;11.590,25;0
20.04.2022;09:00;09:15;16.040;10.996,25;1,75
20.04.2022;09:15;09:30;16.076,75;10.550;1,25
20.04.2022;09:30;09:45;16.120,5;10.121,75;63,25
20.04.2022;09:45;10:00;16.122,75;9.628,25;135
20.04.2022;10:00;10:15;16.101,5;9.100,75;140
20.04.2022;10:15;10:30;16.064,75;8.571,5;244,5
20.04.2022;10:30;10:45;16.189,75;8.251,75;338,25
20.04.2022;10:45;11:00;16.198,25;7.887,5;459,25
20.04.2022;11:00;11:15;16.300;7.638;228,5
20.04.2022;11:15;11:30;16.392,25;7.371,25;175,5
20.04.2022;11:30;11:45;16.417;7.125,75;194,75
20.04.2022;11:45;12:00;16.457,5;6.970,5;338,25
20.04.2022;12:00;12:15;16.377;6.732,25;169,5
20.04.2022;12:15;12:30;16.327;6.629;191,75
20.04.2022;12:30;12:45;16.269,5;6.529,25;271
20.04.2022;12:45;13:00;16.302;6.588,25;400,25
20.04.2022;13:00;13:15;16.228,25;6.506;410,75
20.04.2022;13:15;13:30;16.140;6.481;410
20.04.2022;13:30;13:45;15.987,25;6.395;492
20.04.2022;13:45;14:00;15.820;6.294,25;504,75
20.04.2022;14:00;14:15;15.707,75;6.268;594,75
20.04.2022;14:15;14:30;16.362,25;7.056,5;603,25
20.04.2022;14:30;14:45;15.563,75;6.391,5;511,25
20.04.2022;14:45;15:00;15.462,25;6.372,5;514,25
20.04.2022;15:00;15:15;15.402,5;6.429;520,75
20.04.2022;15:15;15:30;15.321,5;6.534;430,75
20.04.2022;15:30;15:45;15.241,25;6.654,25;456,25
20.04.2022;15:45;16:00;15.149,25;6.761,5;467,25
20.04.2022;16:00;16:15;15.159,25;7.067,5;789,5
20.04.2022;16:15;16:30;15.156;7.382,25;556,5
20.04.2022;16:30;16:45;15.147,75;7.701;448,25
20.04.2022;16:45;17:00;15.051,5;7.903,75;313,25
20.04.2022;17:00;17:15;15.123;8.320;466,25
20.04.2022;17:15;17:30;15.247,5;8.790;201,5
20.04.2022;17:30;17:45;15.279,25;9.215,5;115,5
20.04.2022;17:45;18:00;15.424,75;9.786,75;91,25
20.04.2022;18:00;18:15;15.435;10.262;306
20.04.2022;18:15;18:30;15.431,75;10.665,25;136,75
20.04.2022;18:30;18:45;15.502,75;11.191;43
20.04.2022;18:45;19:00;15.548,25;11.648;3,5
20.04.2022;19:00;19:15;15.542,75;12.010,25;30
20.04.2022;19:15;19:30;15.506,25;12.281,75;21,5
20.04.2022;19:30;19:45;15.542,5;12.619,75;30,25
20.04.2022;19:45;20:00;15.531,5;12.796,5;1,25
20.04.2022;20:00;20:15;15.457,75;12.803,5;0,25
20.04.2022;20:15;20:30;15.307,25;12.601,25;0
20.04.2022;20:30;20:45;15.244,5;12.518,5;0
20.04.2022;20:45;21:00;15.107,5;12.315,25;0
20.04.2022;21:00;21:15;15.032,25;12.133;0,75
20.04.2022;21:15;21:30;14.897,25;11.900,25;2
20.04.2022;21:30;21:45;14.629,25;11.547,75;1,5
20.04.2022;21:45;22:00;14.383;11.238;74,75
20.04.2022;22:00;22:15;14.163,25;11.032,5;101,5
20.04.2022;22:15;22:30;13.938,75;10.837;102,5
20.04.2022;22:30;22:45;13.748,5;10.636,25;92,5
20.04.2022;22:45;23:00;13.506,25;10.368,5;182,25
20.04.2022;23:00;23:15;13.134,5;10.053;145
20.04.2022;23:15;23:30;12.962,25;9.891,25;187,25
20.04.2022;23:30;23:45;12.712,75;9.656,75;194,5
20.04.2022;23:45;00:00;12.586,25;9.508,5;247,75
21.04.2022;00:00;00:15;12.387,75;9.371,25;235,75
21.04.2022;00:15;00:30;12.224;9.220,75;327,5
21.04.2022;00:30;00:45;12.079,25;9.143;422
21.04.2022;00:45;01:00;11.924,5;9.029,5;520,75
21.04.2022;01:00;01:15;11.875,75;9.008,5;419
21.04.2022;01:15;01:30;11.830,75;9.003;449
21.04.2022;01:30;01:45;11.698,25;8.968,75;493,75
21.04.2022;01:45;02:00;11.626;8.943,75;545,25
21.04.2022;02:00;02:15;11.502,75;8.875,75;456,25
21.04.2022;02:15;02:30;11.445;8.846,25;456,25
21.04.2022;02:30;02:45;11.435,5;8.851,5;445,25
21.04.2022;02:45;03:00;11.414,75;8.814;397,25
21.04.2022;03:00;03:15;11.404,25;8.838;507,25
21.04.2022;03:15;03:30;11.424,75;8.947,25;524
21.04.2022;03:30;03:45;11.472;9.027,25;500,75
21.04.2022;03:45;04:00;11.522,5;9.122,5;462,25
21.04.2022;04:00;04:15;11.612;9.190;479,25
21.04.2022;04:15;04:30;11.722;9.313,5;395,25
21.04.2022;04:30;04:45;11.886;9.496,25;321,25
21.04.2022;04:45;05:00;12.015,5;9.627,75;290,5
21.04.2022;05:00;05:15;12.352,75;9.976,25;383
21.04.2022;05:15;05:30;12.569,5;10.180,25;239,25
21.04.2022;05:30;05:45;12.867,75;10.496,75;164,5
21.04.2022;05:45;06:00;13.120,5;10.764,25;126,5
21.04.2022;06:00;06:15;13.670,25;11.350,75;86,5
21.04.2022;06:15;06:30;14.022,5;11.739,25;3,25
21.04.2022;06:30;06:45;14.299,75;12.021,5;3
21.04.2022;06:45;07:00;14.557,25;12.245,25;1,5
21.04.2022;07:00;07:15;15.011,5;12.621;0,75
21.04.2022;07:15;07:30;15.251,25;12.744,5;0,75
21.04.2022;07:30;07:45;15.454;12.800,5;0,75
21.04.2022;07:45;08:00;15.630,5;12.801,75;0,75
21.04.2022;08:00;08:15;15.815,75;12.781;9,5
21.04.2022;08:15;08:30;15.959;12.717;36,75
21.04.2022;08:30;08:45;16.077,5;12.608,75;43
21.04.2022;08:45;09:00;16.130,5;12.372,25;45,5
21.04.2022;09:00;09:15;16.149,75;12.054;42,5
21.04.2022;09:15;09:30;16.192,25;11.683,25;73
21.04.2022;09:30;09:45;16.320;11.426,75;113
21.04.2022;09:45;10:00;16.440,75;11.171,25;290,5
21.04.2022;10:00;10:15;16.417,25;10.750,5;67
21.04.2022;10:15;10:30;16.477;10.414;90,25
21.04.2022;10:30;10:45;16.561,25;10.126,75;282
21.04.2022;10:45;11:00;16.590;9.800;413,75
21.04.2022;11:00;11:15;16.616;9.538,25;281,25
21.04.2022;11:15;11:30;16.719,75;9.398,25;254,25
21.04.2022;11:30;11:45;16.786,5;9.229;260
21.04.2022;11:45;12:00;16.776,75;9.112;293,25
21.04.2022;12:00;12:15;16.747,75;8.928,25;306
21.04.2022;12:15;12:30;16.701,75;8.808,25;366
21.04.2022;12:30;12:45;16.655,5;8.683;365
21.04.2022;12:45;13:00;16.515,75;8.522;422,5
21.04.2022;13:00;13:15;16.501;8.499,25;404,25
21.04.2022;13:15;13:30;16.410,25;8.425,5;433,25
21.04.2022;13:30;13:45;16.193,5;8.228;591,5
21.04.2022;13:45;14:00;15.993,5;8.069,25;599,25
21.04.2022;14:00;14:15;15.932;8.123,75;509,75
21.04.2022;14:15;14:30;15.914,5;8.186;451
21.04.2022;14:30;14:45;15.846;8.238;445,75
21.04.2022;14:45;15:00;15.698;8.285,75;371
21.04.2022;15:00;15:15;15.723,75;8.487,75;333
21.04.2022;15:15;15:30;15.638;8.571,5;342,5
21.04.2022;15:30;15:45;15.569;8.657;339,5
21.04.2022;15:45;16:00;15.557,25;8.820,25;320
21.04.2022;16:00;16:15;15.495,5;8.900,75;358,5
21.04.2022;16:15;16:30;15.514;9.041,75;273,25
21.04.2022;16:30;16:45;15.559,5;9.236,5;238
21.04.2022;16:45;17:00;15.574,25;9.462,25;130,25
21.04.2022;17:00;17:15;15.704,25;9.741,75;319,5
21.04.2022;17:15;17:30;15.795;10.000,25;207,75
21.04.2022;17:30;17:45;15.870,25;10.212,5;128,75
21.04.2022;17:45;18:00;15.862,75;10.460,5;123,25
21.04.2022;18:00;18:15;15.849,75;10.674;399,5
21.04.2022;18:15;18:30;15.882,25;10.910,5;282,75
21.04.2022;18:30;18:45;15.864;11.147,25;151
21.04.2022;18:45;19:00;15.842,75;11.327;54,5
21.04.2022;19:00;19:15;15.936;11.612,5;14,25
21.04.2022;19:15;19:30;15.854,5;11.779;6,5
21.04.2022;19:30;19:45;15.805,25;11.841,25;3
21.04.2022;19:45;20:00;15.726,25;11.852;2,75
21.04.2022;20:00;20:15;15.623,25;11.714,5;2,75
21.04.2022;20:15;20:30;15.472,25;11.469,5;3,25
21.04.2022;20:30;20:45;15.365,25;11.305,75;2,75
21.04.2022;20:45;21:00;15.274;11.117,25;3,5
21.04.2022;21:00;21:15;15.188,75;10.992,75;2,5
21.04.2022;21:15;21:30;14.978;10.685,5;26,25
21.04.2022;21:30;21:45;14.708,25;10.334,5;73
21.04.2022;21:45;22:00;14.529,25;10.067,5;111,5
21.04.2022;22:00;22:15;14.328,75;9.919;18,25
21.04.2022;22:15;22:30;14.138,75;9.700,5;30
21.04.2022;22:30;22:45;13.864;9.343,5;66,75
21.04.2022;22:45;23:00;13.626,25;9.030,75;226,5
21.04.2022;23:00;23:15;13.225,75;8.547,25;106,75
21.04.2022;23:15;23:30;13.047,5;8.388,75;115,5
21.04.2022;23:30;23:45;12.803,25;8.135,75;162,25
21.04.2022;23:45;00:00;12.603,5;7.924;261,5
22.04.2022;00:00;00:15;12.422;7.682,25;165,25
22.04.2022;00:15;00:30;12.267,25;7.516,5;226,25
22.04.2022;00:30;00:45;12.171,75;7.426,5;355
