Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
18.04.2018;11:45;12:00;17.005,25;9.846;33,25
18.04.2018;12:00;12:15;16.843,25;9.582,5;151,25
18.04.2018;12:15;12:30;16.778,25;9.412,75;226,75
18.04.2018;12:30;12:45;16.780,25;9.331,75;221,75
18.04.2018;12:45;13:00;16.766,25;9.260,75;258,75
18.04.2018;13:00;13:15;16.738;9.226,25;499,25
18.04.2018;13:15;13:30;16.675,5;9.203,75;505,25
18.04.2018;13:30;13:45;16.555,25;9.134;538,5
18.04.2018;13:45;14:00;16.414;9.016;596,75
18.04.2018;14:00;14:15;16.361;9.007,5;722,5
18.04.2018;14:15;14:30;16.339,5;9.117,5;654,5
18.04.2018;14:30;14:45;16.274,5;9.185;656,25
18.04.2018;14:45;15:00;16.207,75;9.266,5;611,25
18.04.2018;15:00;15:15;16.208;9.491,5;612,5
18.04.2018;15:15;15:30;16.131,25;9.618,5;524,5
18.04.2018;15:30;15:45;16.051,5;9.786,5;468
18.04.2018;15:45;16:00;15.901,5;9.903,5;473,25
18.04.2018;16:00;16:15;15.869,25;10.132,5;263
18.04.2018;16:15;16:30;15.713,75;10.315,75;189,25
18.04.2018;16:30;16:45;15.569,5;10.517,25;171,25
18.04.2018;16:45;17:00;15.503;10.798,5;163,5
18.04.2018;17:00;17:15;15.555,5;11.217;287
18.04.2018;17:15;17:30;15.623;11.695,25;93,25
18.04.2018;17:30;17:45;15.546,75;12.059,25;26
18.04.2018;17:45;18:00;15.577,25;12.507;6,25
18.04.2018;18:00;18:15;15.548,75;12.894,75;15,75
18.04.2018;18:15;18:30;15.513;13.242;5,5
18.04.2018;18:30;18:45;15.539,25;13.660,5;0,25
18.04.2018;18:45;19:00;15.544,75;13.994,75;0,25
18.04.2018;19:00;19:15;15.572;14.308;0,25
18.04.2018;19:15;19:30;15.484,5;14.467,5;0,25
18.04.2018;19:30;19:45;15.509;14.659,5;0,25
18.04.2018;19:45;20:00;15.465,25;14.699,75;0,25
18.04.2018;20:00;20:15;15.311;14.525,75;0
18.04.2018;20:15;20:30;15.259,25;14.406,5;0
18.04.2018;20:30;20:45;15.269,25;14.346;0
18.04.2018;20:45;21:00;15.301,75;14.275,25;0
18.04.2018;21:00;21:15;15.289,5;14.161,75;0,25
18.04.2018;21:15;21:30;15.028;13.796;1
18.04.2018;21:30;21:45;14.794,75;13.489,5;43,25
18.04.2018;21:45;22:00;14.465,75;13.053,5;170,5
18.04.2018;22:00;22:15;14.186,5;12.695,75;94,5
18.04.2018;22:15;22:30;13.898,5;12.303,25;209,25
18.04.2018;22:30;22:45;13.626,5;11.941,75;351,75
18.04.2018;22:45;23:00;13.294,75;11.518,25;448,5
18.04.2018;23:00;23:15;12.967,75;11.108,25;269,5
18.04.2018;23:15;23:30;12.650;10.725,5;358
18.04.2018;23:30;23:45;12.399,5;10.404,25;535,5
18.04.2018;23:45;00:00;12.165;10.129,75;718
19.04.2018;00:00;00:15;11.979,75;9.910;796,75
19.04.2018;00:15;00:30;11.832;9.719,5;801,75
19.04.2018;00:30;00:45;11.806,75;9.645;764,25
19.04.2018;00:45;01:00;11.687,25;9.447,75;908
19.04.2018;01:00;01:15;11.480,75;9.151;1.198,75
19.04.2018;01:15;01:30;11.393,5;8.951,5;1.246,5
19.04.2018;01:30;01:45;11.383,75;8.918,75;1.241
19.04.2018;01:45;02:00;11.336,25;8.840,5;1.202
19.04.2018;02:00;02:15;11.178;8.608,75;1.310,25
19.04.2018;02:15;02:30;11.089,25;8.464,75;1.337,75
19.04.2018;02:30;02:45;11.205;8.544,25;1.293,75
19.04.2018;02:45;03:00;11.249,25;8.538;1.281,5
19.04.2018;03:00;03:15;11.249,75;8.509,75;1.454,75
19.04.2018;03:15;03:30;11.198,25;8.415;1.479,25
19.04.2018;03:30;03:45;11.266,75;8.441,5;1.453
19.04.2018;03:45;04:00;11.290,5;8.451,75;1.431
19.04.2018;04:00;04:15;11.402,5;8.560,75;1.430,5
19.04.2018;04:15;04:30;11.461,25;8.620,75;1.426,75
19.04.2018;04:30;04:45;11.607,75;8.759,75;1.371,5
19.04.2018;04:45;05:00;11.750,75;8.922;1.255,75
19.04.2018;05:00;05:15;12.148,75;9.330;575,5
19.04.2018;05:15;05:30;12.335,5;9.561,75;459,75
19.04.2018;05:30;05:45;12.605,5;9.873;328,5
19.04.2018;05:45;06:00;12.986,5;10.283;246,25
19.04.2018;06:00;06:15;13.725;10.979,5;73,75
19.04.2018;06:15;06:30;14.142;11.400,25;62
19.04.2018;06:30;06:45;14.593,25;11.811,5;33,25
19.04.2018;06:45;07:00;14.908,25;12.078,25;1,25
19.04.2018;07:00;07:15;15.316,75;12.361,75;1,25
19.04.2018;07:15;07:30;15.558,75;12.372,75;1,25
19.04.2018;07:30;07:45;15.793,75;12.357;1,25
19.04.2018;07:45;08:00;16.025,75;12.284,75;0,25
19.04.2018;08:00;08:15;16.226,5;12.202,75;1
19.04.2018;08:15;08:30;16.329,25;12.059;18,25
19.04.2018;08:30;08:45;16.447;11.921;43,25
19.04.2018;08:45;09:00;16.505;11.745,25;43
19.04.2018;09:00;09:15;16.433,25;11.439,25;0,25
19.04.2018;09:15;09:30;16.519,5;11.315;5,75
19.04.2018;09:30;09:45;16.638,25;11.195;4
19.04.2018;09:45;10:00;16.712;11.009,5;4,5
19.04.2018;10:00;10:15;16.647,75;10.714;16,25
19.04.2018;10:15;10:30;16.732,75;10.527,75;26,25
19.04.2018;10:30;10:45;16.824;10.374;27,5
19.04.2018;10:45;11:00;16.867,5;10.166,75;28,25
19.04.2018;11:00;11:15;16.938;10.048;26,75
19.04.2018;11:15;11:30;17.058;9.987,5;30,25
19.04.2018;11:30;11:45;17.088,5;9.864,25;27,25
19.04.2018;11:45;12:00;17.069;9.716,75;27
19.04.2018;12:00;12:15;16.839,5;9.385,25;33
19.04.2018;12:15;12:30;16.828,25;9.269,75;7,75
19.04.2018;12:30;12:45;16.852;9.271,75;0,5
19.04.2018;12:45;13:00;16.870;9.234,75;5,75
19.04.2018;13:00;13:15;16.801;9.151,75;89,25
19.04.2018;13:15;13:30;16.792,25;9.158;90,25
19.04.2018;13:30;13:45;16.698,25;9.105,5;143,25
19.04.2018;13:45;14:00;16.540,5;8.999,25;157
19.04.2018;14:00;14:15;16.426,25;8.922,5;202,5
19.04.2018;14:15;14:30;16.356,75;8.943,5;231
19.04.2018;14:30;14:45;16.353;9.040,75;233,75
19.04.2018;14:45;15:00;16.253,5;9.069;244,5
19.04.2018;15:00;15:15;16.322;9.321;371,5
19.04.2018;15:15;15:30;16.171,75;9.345;283,5
19.04.2018;15:30;15:45;16.001,25;9.374,5;257,25
19.04.2018;15:45;16:00;15.905,75;9.519,75;228,5
19.04.2018;16:00;16:15;15.913;9.763,75;465
19.04.2018;16:15;16:30;15.779,5;9.928,25;280
19.04.2018;16:30;16:45;15.686,75;10.125,5;156,5
19.04.2018;16:45;17:00;15.671;10.441;99,5
19.04.2018;17:00;17:15;15.721,5;10.842;215
19.04.2018;17:15;17:30;15.700;11.187,5;31,25
19.04.2018;17:30;17:45;15.621,25;11.487;3,25
19.04.2018;17:45;18:00;15.641,75;11.888;1,25
19.04.2018;18:00;18:15;15.610,25;12.227,75;36,25
19.04.2018;18:15;18:30;15.575,5;12.523,75;16,5
19.04.2018;18:30;18:45;15.619,75;12.902,75;7,5
19.04.2018;18:45;19:00;15.605,25;13.191;4
19.04.2018;19:00;19:15;15.645,25;13.457,75;3,75
19.04.2018;19:15;19:30;15.584,25;13.568,75;3,75
19.04.2018;19:30;19:45;15.512,75;13.606,5;3,75
19.04.2018;19:45;20:00;15.400;13.487,75;3,75
19.04.2018;20:00;20:15;15.316;13.270,75;3,75
19.04.2018;20:15;20:30;15.241,25;12.929,5;3,75
19.04.2018;20:30;20:45;15.322,5;12.763,75;8,5
19.04.2018;20:45;21:00;15.393,75;12.549;33,75
19.04.2018;21:00;21:15;15.425,5;12.352,5;31,75
19.04.2018;21:15;21:30;15.160,75;11.909,25;50
19.04.2018;21:30;21:45;14.931,5;11.523,5;240,75
19.04.2018;21:45;22:00;14.638;11.060,5;328,25
19.04.2018;22:00;22:15;14.479,25;10.807,25;126,25
19.04.2018;22:15;22:30;14.196,75;10.363,25;168,25
19.04.2018;22:30;22:45;13.907,5;9.956,75;394
19.04.2018;22:45;23:00;13.567,25;9.585,75;584,25
19.04.2018;23:00;23:15;13.198,75;9.215,25;507,75
19.04.2018;23:15;23:30;12.932,25;8.970;524,25
19.04.2018;23:30;23:45;12.772;8.814,75;646,5
19.04.2018;23:45;00:00;12.513,5;8.576;868,75
20.04.2018;00:00;00:15;12.156,25;8.218;581,75
20.04.2018;00:15;00:30;11.966,75;8.044,75;619,25
20.04.2018;00:30;00:45;11.857,75;7.977,5;824
20.04.2018;00:45;01:00;11.720;7.859,75;923,5
20.04.2018;01:00;01:15;11.604,75;7.794;958,75
20.04.2018;01:15;01:30;11.563;7.782,25;1.017,25
20.04.2018;01:30;01:45;11.450;7.706,75;1.058,75
20.04.2018;01:45;02:00;11.401,25;7.663;1.120
20.04.2018;02:00;02:15;11.244,5;7.503,5;1.196,75
20.04.2018;02:15;02:30;11.247,25;7.530,25;1.251
20.04.2018;02:30;02:45;11.262;7.621,75;1.200,75
20.04.2018;02:45;03:00;11.311,75;7.720,5;1.149,25
20.04.2018;03:00;03:15;11.345,5;7.825,5;1.245,5
20.04.2018;03:15;03:30;11.334;7.886,25;1.262,5
20.04.2018;03:30;03:45;11.380,75;8.003,75;1.227,75
20.04.2018;03:45;04:00;11.428,5;8.113;1.166,25
20.04.2018;04:00;04:15;11.422;8.185,25;1.369,5
20.04.2018;04:15;04:30;11.494;8.321;1.367,75
20.04.2018;04:30;04:45;11.654;8.531;1.222,25
20.04.2018;04:45;05:00;11.753,75;8.669,5;1.112,5
20.04.2018;05:00;05:15;12.099,25;9.045;767,25
20.04.2018;05:15;05:30;12.331;9.290,75;644
20.04.2018;05:30;05:45;12.708,75;9.680;481,5
20.04.2018;05:45;06:00;13.081,5;10.096;333,5
20.04.2018;06:00;06:15;13.816;10.815,75;347,25
20.04.2018;06:15;06:30;14.364;11.355,25;67,25
20.04.2018;06:30;06:45;14.794,25;11.765;51
20.04.2018;06:45;07:00;15.043,75;11.983,75;58,75
20.04.2018;07:00;07:15;15.397;12.194,25;17,25
20.04.2018;07:15;07:30;15.718,5;12.328;4,75
20.04.2018;07:30;07:45;15.930;12.334,75;4,75
20.04.2018;07:45;08:00;16.137,75;12.342,25;4,75
20.04.2018;08:00;08:15;16.350,5;12.323,25;4,5
20.04.2018;08:15;08:30;16.474,75;12.249;1,5
20.04.2018;08:30;08:45;16.564,75;12.097,5;1
20.04.2018;08:45;09:00;16.618,25;11.913,75;8
20.04.2018;09:00;09:15;16.570,5;11.663,25;1
20.04.2018;09:15;09:30;16.629,5;11.529;1,25
20.04.2018;09:30;09:45;16.702,75;11.356,5;5,75
20.04.2018;09:45;10:00;16.866,75;11.279,25;20
20.04.2018;10:00;10:15;16.847,25;10.996,5;0,25
20.04.2018;10:15;10:30;16.905,25;10.818;3,5
20.04.2018;10:30;10:45;16.978,5;10.632;33,25
20.04.2018;10:45;11:00;17.087,75;10.489,75;62,25
20.04.2018;11:00;11:15;17.056,75;10.289,25;0,5
20.04.2018;11:15;11:30;17.124,25;10.191,25;0,5
20.04.2018;11:30;11:45;17.149,75;10.052,75;10,25
20.04.2018;11:45;12:00;17.075,25;9.835,75;57,5
20.04.2018;12:00;12:15;16.968,25;9.572,25;63
20.04.2018;12:15;12:30;16.943,5;9.420,5;95
20.04.2018;12:30;12:45;16.909,5;9.272,75;73
20.04.2018;12:45;13:00;16.856;9.094,5;196,5
20.04.2018;13:00;13:15;16.744;8.900,25;70,75
20.04.2018;13:15;13:30;16.671,5;8.745,25;130,25
20.04.2018;13:30;13:45;16.515,75;8.531,5;271
20.04.2018;13:45;14:00;16.361;8.349,25;396,75
20.04.2018;14:00;14:15;16.243,25;8.272,75;466
20.04.2018;14:15;14:30;16.216,75;8.277,25;415,5
20.04.2018;14:30;14:45;16.189,25;8.327,5;386,75
20.04.2018;14:45;15:00;16.084,5;8.296,5;437,75
20.04.2018;15:00;15:15;16.036,75;8.332,25;593,25
20.04.2018;15:15;15:30;15.891;8.302,25;469
20.04.2018;15:30;15:45;15.817;8.446,75;489,25
20.04.2018;15:45;16:00;15.694,25;8.554,75;500,25
20.04.2018;16:00;16:15;15.683,5;8.816,25;523
20.04.2018;16:15;16:30;15.645,5;9.096,5;247
20.04.2018;16:30;16:45;15.512,5;9.305,75;156
20.04.2018;16:45;17:00;15.528,5;9.682;67,5
20.04.2018;17:00;17:15;15.618,25;10.159,5;226
20.04.2018;17:15;17:30;15.595;10.606,75;36,5
20.04.2018;17:30;17:45;15.581;11.012;1,5
20.04.2018;17:45;18:00;15.440,25;11.325,75;0,25
20.04.2018;18:00;18:15;15.310,5;11.603,75;2,75
20.04.2018;18:15;18:30;15.218,5;11.954;1,25
20.04.2018;18:30;18:45;15.271,25;12.407,25;1,25
20.04.2018;18:45;19:00;15.269,25;12.769;1,25
20.04.2018;19:00;19:15;15.173,5;12.994,25;1,25
20.04.2018;19:15;19:30;15.082,75;13.185;1,5
20.04.2018;19:30;19:45;15.031;13.342,25;8,75
20.04.2018;19:45;20:00;14.947,25;13.383;1
20.04.2018;20:00;20:15;14.801,75;13.321;9
20.04.2018;20:15;20:30;14.723,75;13.266,75;10
20.04.2018;20:30;20:45;14.724,75;13.277,25;8,75
20.04.2018;20:45;21:00;14.819;13.357;9,75
20.04.2018;21:00;21:15;14.729,5;13.204,5;6,25
20.04.2018;21:15;21:30;14.520,75;12.940,5;0
20.04.2018;21:30;21:45;14.284,5;12.694,5;0
20.04.2018;21:45;22:00;14.112,5;12.558,25;7,75
20.04.2018;22:00;22:15;13.758,75;12.226;4,25
20.04.2018;22:15;22:30;13.556,5;12.005,75;0,25
20.04.2018;22:30;22:45;13.299;11.681,5;1,25
20.04.2018;22:45;23:00;13.091,75;11.399,25;17,25
20.04.2018;23:00;23:15;12.732,25;11.060,75;57,75
20.04.2018;23:15;23:30;12.494,25;10.833,25;0,5
20.04.2018;23:30;23:45;12.316,25;10.691,5;0,5
20.04.2018;23:45;00:00;12.228;10.614,5;3,5
21.04.2018;00:00;00:15;12.010,75;10.403,5;116,75
21.04.2018;00:15;00:30;11.856;10.291;184,25
21.04.2018;00:30;00:45;11.672,5;10.139,75;209,75
21.04.2018;00:45;01:00;11.501,75;9.958,5;122,5
21.04.2018;01:00;01:15;11.375,5;9.830,5;131,25
21.04.2018;01:15;01:30;11.209,5;9.670,5;162
21.04.2018;01:30;01:45;11.155,25;9.627,5;210,5
21.04.2018;01:45;02:00;11.101,5;9.567,5;291,75
21.04.2018;02:00;02:15;10.988,25;9.504,5;333,25
21.04.2018;02:15;02:30;10.894;9.421,5;408,5
21.04.2018;02:30;02:45;10.800,75;9.329,25;425,5
21.04.2018;02:45;03:00;10.781,5;9.329;464
21.04.2018;03:00;03:15;10.797,25;9.327,75;621,5
21.04.2018;03:15;03:30;10.663,25;9.218,5;633,25
21.04.2018;03:30;03:45;10.712;9.278,75;629
21.04.2018;03:45;04:00;10.671,25;9.253,75;630
21.04.2018;04:00;04:15;10.724,5;9.331,25;616,5
21.04.2018;04:15;04:30;10.715,75;9.334,75;698,25
21.04.2018;04:30;04:45;10.750,5;9.382,75;672,25
21.04.2018;04:45;05:00;10.809,25;9.463,75;652
21.04.2018;05:00;05:15;10.926,5;9.622,75;629,75
21.04.2018;05:15;05:30;10.975;9.695,25;612,5
21.04.2018;05:30;05:45;11.017,25;9.753,25;573,5
21.04.2018;05:45;06:00;11.006,25;9.763,25;548,25
21.04.2018;06:00;06:15;11.231;9.986,5;446,25
21.04.2018;06:15;06:30;11.332,25;10.039;404
21.04.2018;06:30;06:45;11.476,25;10.098,25;390,25
21.04.2018;06:45;07:00;11.695,25;10.207,5;324,5
21.04.2018;07:00;07:15;11.923,25;10.263,25;343,5
21.04.2018;07:15;07:30;12.206,5;10.359,25;299
21.04.2018;07:30;07:45;12.462,5;10.396;187,5
21.04.2018;07:45;08:00;12.730;10.424;144,75
21.04.2018;08:00;08:15;13.146,75;10.588,25;43
21.04.2018;08:15;08:30;13.438,5;10.608,25;12,25
21.04.2018;08:30;08:45;13.622,75;10.486,75;5,25
21.04.2018;08:45;09:00;13.829;10.377,5;18
21.04.2018;09:00;09:15;13.990,75;10.216,25;5
21.04.2018;09:15;09:30;14.166;10.033;4
21.04.2018;09:30;09:45;14.246;9.798,5;4
21.04.2018;09:45;10:00;14.351,25;9.560,5;30,25
21.04.2018;10:00;10:15;14.383;9.258,75;31,75
21.04.2018;10:15;10:30;14.400,5;8.963,25;102,25
21.04.2018;10:30;10:45;14.461,5;8.739,5;258
21.04.2018;10:45;11:00;14.448;8.456,5;421,5
21.04.2018;11:00;11:15;14.478,5;8.251;406,75
21.04.2018;11:15;11:30;14.527,75;8.073,5;480,75
21.04.2018;11:30;11:45;14.579;7.928;555,75
21.04.2018;11:45;12:00;14.584,75;7.762,5;771,75
21.04.2018;12:00;12:15;14.479;7.494,5;875,5
21.04.2018;12:15;12:30;14.383;7.279,25;1.084
21.04.2018;12:30;12:45;14.302,5;7.086,5;1.256,75
21.04.2018;12:45;13:00;14.141,25;6.863,5;1.327,75
21.04.2018;13:00;13:15;14.034;6.719,5;1.361,75
21.04.2018;13:15;13:30;13.836,25;6.506;1.471,5
21.04.2018;13:30;13:45;13.704,5;6.403;1.497,75
21.04.2018;13:45;14:00;13.526,5;6.258,75;1.495,5
21.04.2018;14:00;14:15;13.399,75;6.182;1.434,75
21.04.2018;14:15;14:30;13.392,75;6.286,25;1.349,25
21.04.2018;14:30;14:45;13.278,5;6.310,75;1.328,75
21.04.2018;14:45;15:00;13.238,25;6.394;1.297,75
21.04.2018;15:00;15:15;13.145,25;6.417,5;1.157,25
21.04.2018;15:15;15:30;13.056,5;6.570,5;1.086,5
21.04.2018;15:30;15:45;13.045,25;6.796,75;996,25
21.04.2018;15:45;16:00;12.934,25;6.923,5;958
21.04.2018;16:00;16:15;12.861,5;7.177;1.240,5
21.04.2018;16:15;16:30;12.862,75;7.468;1.244,25
21.04.2018;16:30;16:45;12.756;7.670;1.152
21.04.2018;16:45;17:00;12.741,75;8.045,25;823
21.04.2018;17:00;17:15;12.845,25;8.507,25;943,5
21.04.2018;17:15;17:30;12.898;8.946;683,25
21.04.2018;17:30;17:45;12.851,75;9.323,75;440,75
21.04.2018;17:45;18:00;12.937;9.819,75;221,75
21.04.2018;18:00;18:15;13.063,5;10.350,25;222,5
21.04.2018;18:15;18:30;13.090,25;10.783,75;162,75
21.04.2018;18:30;18:45;13.107;11.149,75;39,25
21.04.2018;18:45;19:00;13.044;11.421,5;9,5
21.04.2018;19:00;19:15;13.091,75;11.747,25;7
21.04.2018;19:15;19:30;13.017,75;11.905,75;7
21.04.2018;19:30;19:45;12.931;12.026,5;7
21.04.2018;19:45;20:00;12.796,25;12.019,5;6,75
21.04.2018;20:00;20:15;12.681,75;11.950,25;6,75
21.04.2018;20:15;20:30;12.602,25;11.849,75;6,75
21.04.2018;20:30;20:45;12.614;11.845,5;6,75
21.04.2018;20:45;21:00;12.659,5;11.849;6,5
21.04.2018;21:00;21:15;12.674;11.812,75;6,5
21.04.2018;21:15;21:30;12.521,25;11.607;6,75
21.04.2018;21:30;21:45;12.424,75;11.460,75;57,25
21.04.2018;21:45;22:00;12.271,25;11.273;81
21.04.2018;22:00;22:15;12.162,75;11.157,75;25,75
21.04.2018;22:15;22:30;11.973,25;10.959;37
21.04.2018;22:30;22:45;11.824;10.795;57
21.04.2018;22:45;23:00;11.595,5;10.573;76,5
21.04.2018;23:00;23:15;11.371;10.365;44,25
21.04.2018;23:15;23:30;11.155,5;10.159,25;37
21.04.2018;23:30;23:45;10.951,5;9.967,5;58,5
21.04.2018;23:45;00:00;10.764,25;9.804,75;95,5
22.04.2018;00:00;00:15;10.484,5;9.544,5;108,25
22.04.2018;00:15;00:30;10.347,5;9.412,25;144,25
22.04.2018;00:30;00:45;10.191,25;9.278,25;123,25
22.04.2018;00:45;01:00;10.071,25;9.166,75;163,5
22.04.2018;01:00;01:15;9.882,75;8.988,75;166
22.04.2018;01:15;01:30;9.793;8.894;168,25
22.04.2018;01:30;01:45;9.676,5;8.774,75;178,5
22.04.2018;01:45;02:00;9.584,5;8.688,5;187,75
22.04.2018;02:00;02:15;9.555,25;8.670,5;263,25
22.04.2018;02:15;02:30;9.486,5;8.589,75;313,5
22.04.2018;02:30;02:45;9.436,25;8.532,5;318,5
22.04.2018;02:45;03:00;9.398,25;8.475,5;320,25
22.04.2018;03:00;03:15;9.321;8.394,5;426
22.04.2018;03:15;03:30;9.298;8.374,75;445
22.04.2018;03:30;03:45;9.313,5;8.377,25;449,25
22.04.2018;03:45;04:00;9.277,75;8.313,75;444,75
22.04.2018;04:00;04:15;9.275;8.320;606
22.04.2018;04:15;04:30;9.282,5;8.331,75;566,75
22.04.2018;04:30;04:45;9.340,5;8.397,75;567,25
22.04.2018;04:45;05:00;9.374,75;8.427,25;539,25
22.04.2018;05:00;05:15;9.412;8.451,25;670,5
22.04.2018;05:15;05:30;9.485;8.514,75;652
22.04.2018;05:30;05:45;9.464,75;8.483,25;657,75
22.04.2018;05:45;06:00;9.455,25;8.457;679,75
22.04.2018;06:00;06:15;9.427,5;8.403,5;621,5
22.04.2018;06:15;06:30;9.419,75;8.312,25;706,75
22.04.2018;06:30;06:45;9.480;8.273,5;804,5
22.04.2018;06:45;07:00;9.641,75;8.294,5;812,25
22.04.2018;07:00;07:15;9.831,25;8.247,25;746,25
22.04.2018;07:15;07:30;10.003,25;8.130;745,25
22.04.2018;07:30;07:45;10.206,25;8.028,75;812,5
22.04.2018;07:45;08:00;10.459;7.967;818
22.04.2018;08:00;08:15;10.780,75;7.992,75;419,25
22.04.2018;08:15;08:30;10.998,75;7.915,5;407,5
22.04.2018;08:30;08:45;11.260,25;7.823;455,25
22.04.2018;08:45;09:00;11.453,5;7.728,25;509
22.04.2018;09:00;09:15;11.692,25;7.674,75;475,75
22.04.2018;09:15;09:30;11.847,5;7.517,5;498,25
22.04.2018;09:30;09:45;11.982,5;7.306,5;560
22.04.2018;09:45;10:00;12.066,5;7.045,25;691,75
22.04.2018;10:00;10:15;12.171,5;6.841;888,25
22.04.2018;10:15;10:30;12.277;6.621;1.066,5
22.04.2018;10:30;10:45;12.348;6.381,5;1.189,25
22.04.2018;10:45;11:00;12.454,5;6.210,25;1.274,5
22.04.2018;11:00;11:15;12.629,25;6.165,25;1.198,5
22.04.2018;11:15;11:30;12.792;6.128;1.195,25
22.04.2018;11:30;11:45;12.864,25;6.026,75;1.190
22.04.2018;11:45;12:00;12.841;5.839,5;1.285,25
22.04.2018;12:00;12:15;12.805,75;5.670;943,5
22.04.2018;12:15;12:30;12.662,25;5.411;1.084,75
22.04.2018;12:30;12:45;12.545,25;5.188;1.230,75
22.04.2018;12:45;13:00;12.428,25;4.947;1.357,5
22.04.2018;13:00;13:15;12.266,5;4.668,5;1.380,5
22.04.2018;13:15;13:30;12.077,25;4.451,25;1.435,5
22.04.2018;13:30;13:45;12.079;4.410,25;1.373,75
22.04.2018;13:45;14:00;11.931,5;4.287;1.430,5
22.04.2018;14:00;14:15;11.863;4.252,75;1.307,25
22.04.2018;14:15;14:30;11.808,5;4.287;1.281,25
22.04.2018;14:30;14:45;11.672,75;4.196,25;1.341,5
22.04.2018;14:45;15:00;11.696,5;4.341;1.277,25
22.04.2018;15:00;15:15;11.582;4.334;1.270,75
22.04.2018;15:15;15:30;11.571,25;4.529;1.169
22.04.2018;15:30;15:45;11.468;4.597,25;1.144,75
22.04.2018;15:45;16:00;11.489,5;4.867,5;1.000,5
22.04.2018;16:00;16:15;11.489,25;5.123,5;1.337
22.04.2018;16:15;16:30;11.577;5.466,75;1.155,5
22.04.2018;16:30;16:45;11.602;5.783;830,75
22.04.2018;16:45;17:00;11.555,75;6.031,25;663,75
22.04.2018;17:00;17:15;11.685,25;6.493;881,5
22.04.2018;17:15;17:30;11.823,5;6.953,25;655,75
22.04.2018;17:30;17:45;11.837,5;7.217;643,75
22.04.2018;17:45;18:00;12.013,5;7.576,5;555
22.04.2018;18:00;18:15;12.250,75;8.131;545
22.04.2018;18:15;18:30;12.353,25;8.635,5;389
22.04.2018;18:30;18:45;12.407,75;9.049,5;133,25
22.04.2018;18:45;19:00;12.447,75;9.368,5;106,75
22.04.2018;19:00;19:15;12.564;9.669,25;93,25
22.04.2018;19:15;19:30;12.508,25;9.721,5;73,5
22.04.2018;19:30;19:45;12.539,25;9.779,75;44
22.04.2018;19:45;20:00;12.552,5;9.747,5;44,5
22.04.2018;20:00;20:15;12.641;9.795;88
22.04.2018;20:15;20:30;12.758,25;9.750,25;135
22.04.2018;20:30;20:45;12.825;9.656;172,5
22.04.2018;20:45;21:00;12.881,5;9.565,5;250
22.04.2018;21:00;21:15;12.961,75;9.475,5;160,25
22.04.2018;21:15;21:30;12.852,25;9.132;266,5
22.04.2018;21:30;21:45;12.779,25;8.944,75;275,75
22.04.2018;21:45;22:00;12.757;8.925,25;275
22.04.2018;22:00;22:15;12.721,5;8.975;145,5
22.04.2018;22:15;22:30;12.601,5;8.822,5;133,5
22.04.2018;22:30;22:45;12.382;8.583,25;210,25
22.04.2018;22:45;23:00;12.189,25;8.307,5;242,5
22.04.2018;23:00;23:15;11.921,5;7.932,75;136
22.04.2018;23:15;23:30;11.754,25;7.725,5;223,75
22.04.2018;23:30;23:45;11.536,75;7.522,75;258,25
22.04.2018;23:45;00:00;11.363,5;7.288,25;335,25
23.04.2018;00:00;00:15;11.188,5;7.147,5;198,5
23.04.2018;00:15;00:30;11.113;7.319,5;253,25
23.04.2018;00:30;00:45;10.947,75;7.334,5;211,25
23.04.2018;00:45;01:00;10.743;7.227,25;259,75
23.04.2018;01:00;01:15;10.653,5;7.083,25;576
23.04.2018;01:15;01:30;10.536,5;6.976,75;503,75
23.04.2018;01:30;01:45;10.451,75;7.085;422,5
23.04.2018;01:45;02:00;10.342,25;7.172,75;319
23.04.2018;02:00;02:15;10.273,5;7.211,75;445
23.04.2018;02:15;02:30;10.289,25;7.232,25;541,25
23.04.2018;02:30;02:45;10.266,5;7.157;696,25
23.04.2018;02:45;03:00;10.302,25;7.051,75;831
23.04.2018;03:00;03:15;10.304,75;6.966;1.170
23.04.2018;03:15;03:30;10.279,25;6.854,75;1.250,5
23.04.2018;03:30;03:45;10.409,75;7.024;1.293,25
23.04.2018;03:45;04:00;10.484,5;7.049;1.234
23.04.2018;04:00;04:15;10.616,5;7.143,25;1.256
23.04.2018;04:15;04:30;10.681,25;7.179,25;1.301
23.04.2018;04:30;04:45;10.826,75;7.215,25;1.298
23.04.2018;04:45;05:00;11.028,75;7.349,5;1.284
23.04.2018;05:00;05:15;11.464,5;7.656,25;1.093,25
23.04.2018;05:15;05:30;11.822,25;7.873;1.052,25
23.04.2018;05:30;05:45;12.228,5;8.119;1.015
23.04.2018;05:45;06:00;12.706,75;8.599,75;844
23.04.2018;06:00;06:15;13.619,5;9.393,75;656,25
23.04.2018;06:15;06:30;14.133,25;9.820,5;427,5
23.04.2018;06:30;06:45;14.556;10.143,25;333,25
23.04.2018;06:45;07:00;14.665;10.147,25;163,5
23.04.2018;07:00;07:15;15.072,25;10.534,25;29,5
23.04.2018;07:15;07:30;15.331,75;10.767,75;23,25
23.04.2018;07:30;07:45;15.555,75;10.903;0,25
23.04.2018;07:45;08:00;15.737;11.069,5;0,25
